Review,Rank
전체적으로 신파가 많지만재밌음 ,8
초반부는 굉장히 흥미진진한 분위기를 만들어낸다. 이후 전개되는 내용은 우리가 겪을 수도 있는 현실적인 부분이라고 본다. 극히 후반부에서 자극적이며 큰 반전의 요소는 없지만 사실 이러한 일이 우리에게 직접 일어날 수 ...,8
  스토리가 뻔하게 예상되지만 긴장감도 있고 감동도잇고 괜찮게 보았습니다하도 평이안좋길래  기대를 안한것도 한못했지만 기대를 하고봐도 괜찮은 영화였습니다! ,8
"부산행+탑건+월드워z그냥볼만햇음,배우들보는맛도낫고근데굳이 그런호화군단이필요햇을까? ",8
4D로 봤으면 더 재밌겠다 ,10
,10
단순한 재난영화일거라고 생각하고 봤는데 오히려 그렇지 않아서 좋았고 현실적인 내용들이 많이 녹아들어서 기대 이상으로 재밌었다. 호불호가 갈릴듯? ,8
"뒷마무리가... 마지막 결말 정리가 제대로 됐다면, 인생 최고 역대관람을 찍을 영화였을겁니다.뭔가 많이 아쉬운.. 급한 매듭짓기였네요. 하지만, 많은 생각을 하게 되는 포인트가 여럿있어 짧은시간 천만을 찍을 영화란걸...",8
연출이며  배우들 연기다 좋았습니다 ,10
연기들  좋고 몰입감 좋고 사운드도 좋고..  근데 뭔가 모자라고 뭔가 과함 ,8
몰입도최고네요~ 송강호배우님과이병헌배우님땜에보러갔어요~코로나바이러스가있는시점에바이러스영화라더흥미있게봤네요역시재난영화는너무너무흥미롭네요이런일이일어나지말아야겠지만그래서더재밌는!!!마지막이쬐금아쉽지만배우님들의연기력최곱니다...,8
간만에 재밌는 한국영화 봤네요전 개인적으로 한산보다는 재밌었습니다. ,10
넘  재미있는  스토리와  긴장감 넘치는  전개  강추합니다 ,10
몰입도 높아요 나쁘지 않아요 ,10
,10
이병헌 배우때문에 개봉 첫날에 신랑과 함께 보고 왔어요~ 역시 이병헌 배우님의 연기는 최고였어요 후반부는 이병헌님이 영화를  끌고 가면서 여러 감정표현을 너무나도 잘 표현하셔서 영화 몰입도가 최고로 올라갔어요~이병헌...,10
명작까지는 아니지만 재난에 대해서 다각도로 생각할 수 있는 기회가 된 영화. 좀더 깔끔한 마무리 였으면 좋았겠지만 볼만한 영화. 1점 3점 테러영화에 별점테러가 있네 ㅋㅋ ,8
왜 난 재밌었는데?ㅠ 너무 슬퍼서 엉ㅇ엉 질질짜면서 봤다. 엄청 몰입하면서 봤다 ,10
4DX가 영화를 다 살렸다. 이걸 보고 싶다면 무조건 4DX로 봐야한다... ,8
초반만큼은 극도의 긴장감으로 몰입하게되는 뛰어난 연출에 끊임없이 감탄하며 보았습니다. 그런데 중반쯤부터 후반까지 갑자기 이게 다른영화인가 싶을 정도로 몰입이 깨지더군요. 하지만 배우들의 연기력만큼은 최고였다고 생각합...,8
저는 너무너무 재미있게 봤습니다. 배우들 연기도 너무 좋았어요! ,10
,10
,10
무난하지만 뒤죽박죽해서 좀그랫어요 근데 평타이상입니다 ,8
이병헌 김남길 배우 좋고요! 송강호 배우도 ^^좀 길긴 하지만 좋아요~같이 간 초3 초6도 푹 빠져서 봤어요~ ,10
재밌어요 ㅎ ㅎㅎ 꼭보세요!!!! ,10
이거 평 안좋게 남긴 사람들은 뭐지? ,8
볼만했습니다근데중간에 짜증나는내용이있어서..별하나뺌 ,8
후반부 때문에 다들 평점이 낮은거같은데...그래도 뭐 초반부 흡입력이 역대급이라!잼있게 봤습니다! ,9
아쉬운 부분도 있지만 인간성에 대해   생각해 볼 수 있는 영화 ,10
너무 재미있게 봤는데평점이 낮고 평이 안좋아서 신기하다보는내내 몰입해서 봤고 너무 재미있게 봤다 ,10
"2D로 봤다가, 너무 재미있어서 가족들 다함께 4D로 다시 봤어요~~ 긴장감 최고. ",10
오랜만에 가족들과 영화 보러감ㆍ약간의 공포와 스릴 여름에 보기 딱 좋은 영화네요 ㆍ재밌게 봤어요 ,10
배우분들 연기랑 보이는 화면들이 최근에 본 한국 영화중에 최고였어요! ,10
완전 재밌어요 짱짱짱!! ,10
몰입감 있어서 잼있게 봤습니다~ 배우들 연기 잘봤어요 ,10
줄거리가 억지스러운 부분도 있으나 계속되는 사건은  있을법함.우리나라 영화의  다양함에 박수~~한산보다 더 좋음ㅡ두 선과악 대립되는 주인공의 임팩트가 하나도 없고 마지막 해전씬만 기억남ㅡ명랑은 진짜 리얼인데 반해 바...,9
많은 생각을 들게 하는 영화였어요. 영화 연출이 정말 대박이었던 것 같아요. 두시간이 훌쩍 지나버린 것 같아요.작가님께서 어떤 말을 하고 싶으셨는지 알 것 같고 앞으로의 우리나라 재난영화를 더 관심있게 찾아볼 수 있...,10
오랜만에 영화다운 영화! 굿 ,8
,8
착륙이 죄는 아니자놔!!!! ,8
진짜 초반은 긴장감 대박이거 흡입력이나 다 너무 좋았는데 후반이 ... 별로다ㅠㅜ 진짜 너무 아쉬운 영화 ,8
영화보고 화장실가보니 하도 손을 꽉 쥐고있어서 손이 멍든걸 확인하게 된 영화... ,10
연기자들 덕분에 8점.내용은 무리가 많네요. ,8
진짜 내가 비행기 탄 것 같은 몰입감 때문에 영화 끝나고 기 다 빨려서 나왔어용 ㅋㅌㅌㅋ ㅋ재밌얶습니당 ,9
개연성이 좀 실망이지만그래도전 재밌게 봤어요 ! ,8
스토리가 약간 아쉬웠지만 재미있게 잘 봤습니다! ,8
4dx로 보고왔습니다 평점 안좋아서 걱정했는데 집중력 있는 스토리에 지상에서 일어나는 일들과 비행기에서 일어나는 일을 반복적으로 보여주면서 몰입감도 높았고 코로나 전에 만들어졌다고 했는데 우리 사회 모습이 담겨져있는...,10
이렇게까지 욕먹을건 아닌데비행기 안내린다고 난리만 안피웠어도 10점근데 그거때문에 별 하나 뺐습니다재밌긴 한데...비행기 안내리고 끝났으면 욕하고 나올뻔 ,8
함축적인 인간의 세계관을 많이 미화시킴 ,8
기장 죽고 나서 비행기 아수라장 될 때 연출이 진짜… 나도 그 안에 같이 있는 줄 알았음ㅠ_ㅜ 너무 생생해서 나도 모르게 숨 참고 있었듬.. 그 장면 끝나고 숨 몰아쉬었다 후 하 후 하 마지막 착륙 장면도 멋있었습니...,8
배우들 연기력 빛나는 작품 여름에 즐기기좋음 ,8
새로운 느낌을 받을수 있는 영화라 좋았고 긴장감을 계속 끌고 가준게 재미있었음 약간은 뻔한 스토리와 후반부 끄는건 있었지만 현실감있고 눈물도 흘리게 되는 괜찮은 재난영화 ,10
재밌기만한데 평점 왜 낮음? ,10
코로나 방역을 이렇게 잘 표현한다는 생각이 들었고 부기장 역 김남길 배우님 이병헌 배우님 각자 아픔이 있고 최선의 선택을 하시고 성찰하는 모습이 잘 보였고 이병헌 배우님은 비행기 조종으로 그 아픔을 극복하는 게 감동...,10
반미 반일 거리는 애들은 지능이 상당히 낮은거같네요 너내집에 전염병환자 치료제도 없는데 들이는거나 마찬가지인데 어느나라에서 입국을 허가할꺼요?  한산보단 조금 덜하지만 이정도면 영화관에서 충분히 볼만한 재미를 가진 ...,8
연기력을 보고싶다면 꼭 보시길 바랍니다. 평점 후기 보고 영화를 않았으면 좋겠습니다. 각 사람마다 다 다름을 인정하며 보고 싶고 비행기를 조금이라도 or 재난 영화를 좋아한다면 저는 추천드리고 싶습니다. 그리고 비행...,8
아쉬운점도 있었지만 전체적으로 볼 만한 영화였습니다. ,8
,10
신선함과 예술성을 극도로 요구하는 순간 클래식함으로 승부할 필요도 있다고 본다. 신파라고 무조건 극혐하는 사람을 위해 극장에서 울먹이는 중년 한분을 포기할 필요는 없다. ,10
후반부 질질 끌기보다는 박진감과 긴장감 몰입력을 높이게 전개가 빨랐으면 하는 아쉬움이있지만배우분들 연기력과 재난상황에서 사람의 이기적인모습을 보며 요즘 코로나상황에서 개인적인 모습을 뒤돌아보게하네요. 재미있었어요 ,10
스피드한 전개.. 재미있게 봤어요 ㅋ 배우들 연기가 몰입이 잘되고 박진감 넘치는 영화였습니다! ,10
"연출에 오지고 연기에 지리고 대단한 명작 스토리에 싸고 간다.. 감독, 출연배우 짱짱!! ",10
"송강호 바이러스 강제투여, 이병현 비행, 임시완 테러연기 미쳤다.. 본사람만 이해할수 있어요.. ",10
별로 기대 안했는데 최고다 ㅋㅋㅋ ,10
전체적인 스토리가 스펙타클하고 좋음. 임시완이 역할을 잘한듯전체적으로 스펙타클하게 끝까지끌고갔으면 좋았을텐데 중간에 영상통화장면이 개인적으로는 작위적인 영화장면이라 생각함 ,10
왜 펑점이 낮지? 너무 낮은 평점에 기대 안하고 봤는대 재밌었다. ,10
연출 대사 등등 지루하지 않은 진행.. 이정도 신파? 는 아무런 상관이 없다 ,10
흥미진진하게 재밌게 잘 봤다. ,10
흥미진진하게 재밌게 잘 봤다. ,10
정말 재밌게 잘 봤습니다!! 몰입하면서 봤어요 배우들 연기도 최고였습니다 꼭 보세요 돈 아깝지 않은 영화입니다아ㅠㅠ ,10
너무~~~~재밌었어요~~~진짜강추 ,10
지상팀 항공팀 다 이해가 간다..ㅠ 영화 넘 잼있었다 ,10
흥미진진 개꿀잼ㅋㅋㅋ ,10
진짜 너무 흥미진진해서 몰입할 수 밖에 없는 영화였다ㅠㅜㅜ ,10
마지막에 조금 늘어지긴 했어도한순간도 긴장을 늦출수가 없었네요몰입도 너무 좋았습니다 ,10
지루하지 않고 잼나게 봤어요 ,10
보는내내심장쫄깃 잘만들었네요 ,10
초중반까지 비행공포&긴장감 좋았고 임시완 미치광이 연기가 일품임마무리가 좀 많이 아쉽긴하지만전반적으로 나쁘지 않음 ,8
4DX가 짱입니다! 4DX 강추입니다!!!! ,10
후반에 시위하는게 좀 에바인데 오랜만에 손에 땀을 쥐게하고 2시간반이 훌쩍 지나가게 한 것에 만족함 ,10
진짜 재난영화중에 탑3안에 든다 개꿀잼 내용이 너무 좋음 진짜 오랜만에 제대로된 영화한편 본거 같아요 강추입니다!!! ,10
주말에 한번 더 보러 갑니다 ,10
탄탄한 연출과 연기로 몰입감 있고 좋아요 무조건 보셔야 합니다 ,10
지루하지않고 계속긴장하게 보게됨  연기는짱 ,10
진짜 짱 재밌어요 몰입감이 대박입니다 ,10
평점이 낮아서 기대 안한 것 치고는 괜찮았어요초반엔 몰입감 있다가 후반에 클리셰가 너무 많아서 조금 아쉬웠어요 ,8
? 나만 재밌게 봤나..감동도 있고 여운도 있음후반 내용도 그렇게 지루한 편은 아니였고배우들 연기도 몰입도도 좋던데? ,8
손에 땀을 쥐게 하는 긴장감 ,10
오늘 봤는데 간만에 감탄하고 갔습니당 ,10
와..연기들이 진짜..  대박이네요.와..친구들 다 봤으면 좋겠습니다!!! ,10
"연기, 시나리오, 연출 뭐 하나 나무랄 데가 없다 천만 영화 예상 ",10
"자기 앞에서 일이 벌어지고 있음에도 스마트폰을 드는 사람들, 오갈데 없는 국민들을 외면하는 국민들, 아무것도 모르는 승무원들에게 소리치는 승객들 등 현대 사회에서 일어나는 갖가지 해프닝들을 잘 풀어냈고 후반부는 손에...",9
"철저히 악으로 물든 류진석만이 잔인한 빌런으로 드러나고.원치않던, 예상치 못했던 재앙에 휘말린 수많은사람들. 그 누구에게도 죄는 없다.영화가 진행되는 순간순간에는 어쩌면 조금은 밉고 짜증나게 느껴졌던 인물들도.다시 ...",10
넘 재밌었어요 영화에 적절한 신파도필요하다고봅니다 ,10
너무 재밌으뮤ㅠㅠㅠ꼭 보세요ㅠㅠㅠ ,10
내가 만약 저 상황이라면 어떨까 싶기도...ㅠ ,10
시간 가는 줄 몰랐습니다 너무 좋았어요. ,10
현실을 너무 반영해서 화나는데 재미있는 영화 ,10
"송강호 공범 추격 자동차 장면 대박임.내가 차에 탄 느낌이었음.후반 착륙장면도 몰입도 최고였는데 중간에 신파 약간 아쉽고, 임시완..재발견..시간가는줄 모르고 봤음 ",10
기본적으로 배우들 탄탄한 연기가 좋아서 좋았음 ,10
후반후에 슬픈 장면도 나오고 전반부에 임시완 나올때 재미있었음 그리고 송강호 연기 개잘함 ,10
시작부터 끝까지 지루할 틈이 없음 비행기 못탈거 같아 ,10
단순히 재난 영화를 떠나 영화가 생각할 거리도 주는 것 같아요 ,10
다른건 다 떠나서 비행기 떨어질때나 착륙할때 스릴있고 좋았다 ,10
기대했던거 보다 훨씬 좋았음 ㅜㅜ 누가 재미없대!!!! ,10
인생영화입니다 . 진짜로. ,10
인상 깊게 잘 봤습니다 배우분들 연기 너무 잘하세요ㅎㅎ ,10
잘 짜여진 스토리와 배우들의 탄탄한 연기.. 몇번을 봐도 질리지 않을 것 같아요 ,10
최근본영화중 가장 볼만한 영화 댓글 이해가 안돼 비행기추락씬이랑 마지막도 감동있고 실제 있을법한 정부의 무능함까지 ,10
재미만 있는게 아니라 재미도 있고 스릴도 있었고 굿굿 ,10
진짜 쉴 틈 없이 몰입하게 되네요 인간으로써 공감가면서도 마음이 아팠습니다 ,10
완전 몰입해서 봤네요. 연기력은 단연 최고! 생각해 볼만한  포인트도 있고 신파도 과하지 않고 적당했습니다. 이번 여름 강추합니다 ,10
난 재밌게 봄 ㅋㅋㅋ 영화  끝나고 많은 생각이 들었다 ㅜ ,8
인간의 본성과 인간의갈등이 있고 그안에 영화같은 비현실적 감동도 있고 그리고 정말 배우들이 살린영화.. ,8
진짜  마음 졸이며 봤어요ㅋㅋㅋ 우리나라 영화 너무 잘만드는듯요 ,10
사람들이 배우때문에 기대가 너무 컸다 난 재밌었음 ,10
,10
이거 보면 비행기 타기 무서워짐ㅠㅠㅠ ,10
너무 재밌어요 진짜.. 처음부터 끝까지 긴장을 놓지 않고 봤네요 긴장감도 대박이고 울컥하는 장면도 있어서 눈물 흘리면서 봤네요ㅜㅜ 여운이 길게 남을 것 같습니다 비상선언 최고! 천만 가즈아~~!! ,10
모두가 사랑받을 자격이 있다. 잘잘못을 따진다면 오직 신만이 가능할 것이다. ,10
호불호가 갈리겠지만. 신파극 설정 ,10
아무 생각없이 봤는데 짱 재밌었음! ,10
기존 한국 재난 영화와는 확실히 다른 재미가 있네여 ㅋㅋ  연기자들 연기 너무 좋았어여 ,10
임시완 연기 지리던데ㄷㄷㄷ ,10
초반부터 긴장감이 어마어마함! ,10
포디로 추천합니다~~ 지루하진 않음 ,8
배우들 라인업만 보고 엄청 기대했었는데 기대에 충족 시켜준 영화였네요^^ ,10
전체적으로 재밌게 봤습니다~! ,10
중1아들이 앞은 짜릿 뒷부분은 감동이었다고..어미는 그걸로 만족^^ ,8
또 보고싶을만큼 재밌었어~ 감동까지~ ,10
흥미진진  몰입해서 봤네요  재난영화 좋아하면 꼭 보세요 ,10
숨막히는 연출에 압도 당할 수 밖에 없었다 ,10
재미있어ㅛ어요 추천합니다 ,10
재난영화 좋아하는데 너무 재밌었어요 마지막에 영화가 주는 여운도 장난 아니네요 ,10
진짜 꼭 보세요 임시완 연기 미쳤고 다들 연기 너무 잘함 ㅠㅠ 두번보세요.. ,10
진화하는 대한민국 재난 영화 ,10
역시 관람평은 믿을께안돼 2시간 넘게 초긴장사운드가 인상적 ,10
그냥…약간 답답한 부분이 있긴해두…스토리도 진짜 재밌고.. 눈물 괄괄 걍 최고에요 진심 띵작이라고 생각함 직접 보고 판단하세요..체고체고채고ㅜ ,10
모두 좋아하는 배우에 실감나고 심장 쫄깃한 영화였어요 나중에 한번 더 봐도 재밌을듯 합니다 ,10
난 너무 재미있게 봤는데... ,10
몰입감은 좋았음 연기 넘 잘해 ㅠ ,8
,10
여운이 깊게남는 멋진영화♡이병헌짱 다른 배우들도최오 ,10
재밌없는거 같으면서 뭔가 애매한데 재밌어요..스토리 뭔가 예상 되고 너무 결말이 아쉬운데 나쁘진 않아요별점 너무 낮아서 기대를 안하고 갔더니 재밌는듯..? ,9
저는 너무 좋게 봤습니다. 9점 주려다가 생각보다 평점이 낮아 10점 주네요.일단 큰 기대는 안하고 봤어요. 영화 소개 프로그램에서 한 두번 소개해주니 '임시완이 비행기 테러범이고 이병헌은 승객이고 김남길은 ...,10
이병헌 송강호 임시완 배우님들 한동안 내 머리에서 안나가실듯 ,10
너무 재밌게 잘 봤어요 꼭 보세요! ,10
비행기 스럴러 중 최고임. 흥미진진 대박 ,10
"난 재밌게 봤는데.. 초반부엔 꽤나 긴장감 넘치는거 대비 중후반부가 좀 싱겁긴 했지만,, 볼만해오!! ",10
사건의 개연성은 조금 부족했지만 처음부터 끝까지 다이나믹하고 눈을 뗄 수 없었어요.비행기가 돌때 제 몸도 도는거같았어요ㅎㅎ 재밌게 잘 봤어요. ,10
나는 재밌었다..색다른 연출에 색다른 소재라서 신선한 영화라고 생각했다..심지어 중간에 감동 포인트를 넣어서 울음도 함께 유발한 영화였다..내 기준에서는 볼만한 영화였다!! ,10
18부작 드라마 2시간 만에 보는 기분^^ ,10
하도 노잼이라해서 걱정하면서 봤는데 괜찮았네요 저는 ,10
돋보이는 촬영 기법에 지루할 틈 없이 몰입해서 보게 되더라구요 cg도 훌륭했고 엄청 재밌게 봤어요! ,10
너무너무어무머누머ㅜ재밌다 ,10
"감기 ,,연가시,,,가 명작 이였습니다.. ",10
임시완배우 분량좀 늘리지 아쉽다 그래도 재밌었어요 ,10
몰입도 최고!!넘 리얼했어요마지막 착륙씬 두손 꽉 쥐었습니다 ,10
굿구수굿수구ㅜ굿 웰메이드 재난영화 ,10
시의적절한 영화. 꼭 봐야 할 영화! ,10
와 최근 한국영화에 이렇게 긴박감 넘치는 영화가 또 있었나…..  강추합니다!!! ,10
비행 장면들이 굉장히 실감나여ㄷㄷㄷ 저 이제 뱅기 못탈 거 같아여.. ,10
평점 믿지마라 개꿀잼 나의 인생작이다 ,10
너무 재밌음 .. 돌비 애트모스관에서 꼭 보시길 .. ,10
너무 재밌었음 배우들 연기 최고 ,10
평점테러하냐 후반이 그렇게 나쁘지 않았음.2시간내내 지루할 틈없고 배우들 연기도 좋았어요또 보러갈 의향도 있음 ,10
김남길 진짜 왜케 멋지냐고..!!! ,10
훌륭한 배우들 사이에서 이번엔 임시완이 캐리했네 ㅋㅋㅋ ,10
이정도면 충분하다 시간이 후다닥 지나갔다 ,10
잘 만들었어요 푹 빠져서 봤습니다! ,10
긴장감과 몰입감 배우분들 연기가 좋았어요 ,10
처음 부분이 좀 무섭고 잔인?한데 진짜 재밌어요.. 사람들도 대부분 결말얘기가 많던데 저도 결말은 아쉬워요ㅠㅠ 그래도 짱짱 재밌음!! 다들 보세요!! ,9
슬프고 재밌어요ㅠㅠㅠ ,10
,10
끝날때까지 조마조마 했다 진짜ㅠ 비행기 회전 장면 짱!!! ,10
임시완 연기 미쳐따... ,10
김남길 부기장이 너무 멋있고 잘생겼음ㅋㅋㅋ ,10
진짜 너므 재밍고 슬프고 연기 개잘함 ,10
요근래 본 영화중에 제일 재밌음!! ,10
처음부터 끝까지 쉴 틈 없이 보게 됩니다 김남길 완전 멋졌어용 ,10
오랜만에 집중해서 재밌게 본 영화 ,10
오랜만에 집중해서 재밌게 본 영화 ,10
이런 영화는 극장에서 봐야 제 맛 ,10
"눈을 뗄수없는 스토리전개...잘 가다가 막판에 시계보게 만들지만 그건 잠시일뿐! 보세요 진짜 연기들이 최곱니다.이병헌,송강호는 뭐 믿고보는거지요 거기다 임시완 와~~ ",9
여름에 보기 좋은 긴장감 넘치는 영화입니다.2시간 반이지만 지루한 부분없이 집중할 수 있는 영화에요. 후반부에 약간은 끄는 부분도 있지만 최근 관람한 한국영화 중에는 제일 재밌었어요. ,10
난 갠적으로 넘 재밌게 봤는데 평점 낮아서 아쉬움 ㅠㅠ 8까진 됐으면 좋겠당..ㅠㅠ ,10
감동적이고 아주잼있게봤어요 바이러스와비행기소재 공무원 정치인 비판과 풍자 아주좋았어요 보고 느낌점이 있네요 ,10
" 주조연,엑스트라  배우분들  모두 연기 좋았고   실감나는 비행기안의 씬들 인상적이었어요 ",8
비상선언 여름밤에 짜릿한 즐거움 오랜만에 느껴본 한국에서 왠일로 스케일이 ... 너무 시원했어요. 사운드 및 화면 큰데서 제대로 보세요 ,10
몰입이 잘 되고 박진감 넘치는 영화였습니다! 간만에 재밌는 한국영화였습니다~~ ,10
난 재밌었는데 또 호불호가 갈리네. 근데 확실한건 임시완 연기가..진짜 사이코패스같앗음.임시완 죽으면서 영화는 끝났음 ,9
비행기 돌아가는 장면 대박ㅋㅋㅋ ,10
인간의 이중성을 함축적으로 잘 표현했네요 무섭기도 하고 재밌기도 하고 슬프기도 했어요ㅎㅎ ,10
완젼 재미있어요.  초반엔 조금 무서웠는데완젼 잼있어요 강추입니다! ,10
"방금 보고 나왔습니다. 후기가 명확하게 갈려서 고민했는데 전 정말 재미있게 봤어요! 단순히 스릴(?)을 넘어서 인간의 이기성, 우리나라 정치 등에 대해서도 생각해 볼 수 있었어요. 연출이 정말 뛰어난 것 같습니다. ",10
뻔한 신파지만 그래도 재밌었다 ,10
다들 연기 어찌나 잘하던지! 덕분에 더 감정이입해서 볼수있었어요 ~ ,10
올해 나온영화중에 탑2위에 들정도로 너무 재밌게봣습니다 스릴넘치고 감동도 제대로 먹고 보는내내 울음이 멈치지 않았습니다 꼭 보세요 ,10
정말 재밌게 본 영화.. 처음부터 끝까지 긴장감을 놓을 수 없었던 영화. ,10
1시간 동안 울면서 본 듯.배우들 연기가 진짜…할많하않근데 중간에 좀 스토리를 질질 끌는 거 같아서좀 지루 할 뻔 했지만이병헌님 대사 듣자마자 또 눈물 주르륵함또 진짜 고구마가 많아서 답답해 죽을 뻔..진짜 배우님들...,8
시간 순삭됨ㅠㅠ 꿀잼ㅠㅠ ,10
원래 극장가가 잘 자는 저..영화보다 실컷 울고나왔어요.코로나땜에 더 공감되는 야화에요 ,10
한국형 항공 재난 영화!! 다들 연기를 너무 잘함ㅠㅠ ,10
졸라잼슴 걍 보셈 별점 낮은사람이 이상한거 ㅋㅋ ,10
효과음이 빵빵해서 몰입도가 더 된거같아요ㅋㅋㅋㅋ또 보고싶을만큼 잘봤습니당 ,10
오랜만에 한국 영화봤어요 멜로나 역사쪽은 취향이이 아니라서 ㅋㅋ배우들 연기 모두 좋았고 특히 김남길 이병현 연기 집중하며 잘 봤어요 카메라 흔들림이 조금 아쉬웠지만 스토리에 집중하며 보니 그것마저 재난의 일부처럼 느...,8
탄탄한 배우들의 열연이 돋보였던 작품 ,10
항공 재난 영화! 완전 멋짐!! ,10
진짜 .. 너무 너무 재밌었습니다..영화 시작부터 끝날 때까지 계속 긴장감을 안고 보았습니다. 근데 생각보다 평이 안 좋아서 너무 슬프네요. 재난영화 중에 제일 재밌었습니다! 영화 잘 봤어요^^ ,10
평점테러 누가했냐 ㅡㅡ 핵꿀잼입니다 ,10
평이 안좋아서 기대 안했는데 꿀잼 ,10
잊지 못할 영화가 될 것 같습니다 보는내내 지루함 없이 재밌게 볼 수 있었습니다 ,10
어느 정도 신파가 가미되어 더 재밌던데 나는 ,10
진짜 있을 법하다 싶을 정도로 짜임새도 탄탄하고 쫀쫀하고 좋았어요 cg 영상 기술은 세계적 수준인듯요 ,10
올해 봤던 영화 중 젤 재밌게 본 것 같아요 ,10
한국영화 많이 발전했네요..스케일과 스토리 배우들 모두 완벽했습니다.... ,10
압도적인 현실감.... 재미와 감동을 한번에~ ,10
넘 잼있었요역시 국민배우들 간만에 눈호강 ,10
보는내내 실제 비행기를 탄 듯한 느낌... 숨 막히는 연출에 긴장감이 어마어마합니다 ,10
"영화 중간까지는 재난영화로 기승전결 완료된 듯하다, 중반 이후 드라마로 전환, 막판 신파에 극적 엔딩으로 마무리. ",8
"욺..,.,.,.,.,. ",10
배우들 연기가 좋았어요. 김남길 김소진 멋지네요 ,8
기대안하고 봤더니 재밌던데요? 난 재밌게 잘봤음 ,10
처음부터 끝 까지... 예약에서  감상까지....감동감동입니다.... ,10
진짜 대박 출연진 연출 장면 모두 ,10
내 배는 그만을 외치지만 내 뇌는 라면국물에 밥을 말고 있었다 ,8
그 누구도 탓할 수 없고 안타까웠따..ㅠ ,10
이정도면 볼만한 재밌는 영화 ,10
태러당한 비행기에탄 기분을 우리가 느낄필요는 없는데 카메라 어지간히 흔들더라…그래도 배우맛은 인정 ,8
초반부에는 긴장감이 넘쳤고 후반부로 갈 수록 감동적이었음. 스토리 부분에서 조금 부족했지만 배우들의 연기력과 연출같은 부분에서는 뛰어났다고 생각함. 친구들과 함께 보러갔고 함께 눈물 펑펑 흘리며 나왔음 ,10
생각보다 재미있게 봤어요 긴장감에 가슴이 콩닥콩닥 ,10
"우리는 죽을 수 없으니 살아가고, 태어 났으니 그냥 사는 게 우리다 그러니 열심히 살자는 다짐을 했고 사람의 심리를 간단하게 표현하지 않고 반대,찬성이라는 다양한 방면으로 잘 들어낸 거 같습니다 슬퍼지는 방면에 긴장...",9
,10
후반이 신파여서 좀 그랬지만 그래도 범죄도시보다 낫다. 근데 왜 송강호만 OO되고 나머지 비행기에 바이러스걸린사람은 다 멀쩡함?구리고 다른 사람들 옮는다고 착륙을 안하겟다??이건 말이안되서 피식함 ㅋㅋ그외 비행기 착...,10
3D로보고싶음잼있음 ,10
진짜 재밌어요 꼭 보세요... ,10
"최근 몇년동안 개봉한 한국영화중에 최고!!뻔한 스토리 일수도 있는데..연기력이 뒷받침 해주니 넘 좋았음특히 임시완 대박!!송강호,이병헌은 말할것도 없음! ",10
부모님의 소중함을 알게된 것 같고 좀 잔인햇어요 ,10
연기는 아주 좋습니다. ,8
연출이랑 연기는 괜찮지만 12세에 비해 비속어와 잔인한 장면이 많이 포함되어있네요. ,10
후반부 빼면 괜찮았고 긴장감도 있어서 나쁘지 않았음 ,8
막판 신파가 좀걸리지만 중반까지는 좋았다 ,10
엄청나다 대한민국에서 이런영화가 나오다니.. 한번 더 봐야겠다 ,10
완전 재밌고 스릴러 넘치면서 좋았음! 한번더 보고 싶다.. ,10
재미있음 평점 8.5점 정도는 됩니당 ,10
배우들의 연기력이 돋보엿고 비행기 안에서의 스토리를 긴시간 지루하지않게 이끌어주엇다 ,8
슬프고 재밌게 봤어요 후반부가 아쉬웠지만 최근 본 괜찮은 영화들에 속합니다 ,10
슬프다아이이 재밌었어요 ,10
몰입도 최고입니다 꼭 큰 화면에서 보시길ㅎㅎ ,10
예고편 이상으로 재밌었어요 ㅋㅋ스토리도 괜찮았고 배우 라인업이 화려해서 좋았고 마지막엔 감동이 좋았어요 ,10
또 영화관가서 보고싶은 영화 ,10
역시 재난 영화는 개꿀잼 ㅠㅠ 긴장감과 후반 신파 다 맘에 든다 ,10
기대이상으로 재밌었다 모든 캐릭터의 상황에 감정이입이 된다. ,10
보고 울정도로 슬프고 몰입 잘됬습니다~ ,10
연기 구멍이 하나도 없네요 송강호 배우님 여기서도 존재감 대박이였습니다 ,10
,10
"개연성은 좀 없고… 난 일단 잼께봤는데중간중간에 좀 깨는것도있긴함일단 감독이 일본,미국 싫어하는듯함 크크과몰입 xx. 암튼 다들연기 잘하심 ",8
보는내내 심장떨림.. 연기도 좋았다. ,10
임시완 또 한번 인생캐릭터 갱신했다 ,10
뻔한 스토리긴 하지만 긴장감 넘치고 재밌던데 평정 이 7점대로 내려갔네유 ,10
실제로도 일어 날 수 있는 현실적인 설정이어서 더 와닿았던 것 같아요. ,10
22년 본 연화중에 젤 굿 ,10
2시간 30분이 아깝지 않앗음. ,10
배우들 연기력 크... ,10
"처음에 임시완 연기가 흥미진진해서 보기 좋았고 이병헌, 김남길 배우가 연기를 하는 모습이 흥미진진 했고 좋았습니다 ",10
보는내내 손에 땀이 아주ㅋㅋㅋ 넘 긴장하고 봐서 온 몸이 다아파유ㅠㅠ ,10
누가 감독인가 햇더니 제가 좋아하는 영화들만 다 찍으셧네요; 역시 최고.. ,10
임시완ㄷㄷㄷ가장돋보임 ,8
손을 꽉 쥐고 보게 됩니다....  특별관에서 한번 더 보고 싶어요 ,10
와.. 정말 잘만들었네요 오랜만에 좋은 영화 감상했습니다 ,10
