Review,Rank
재밋어용 다들 보세여 !! ,10
재미있게 잘 봤습니다. ,10
짜치는 부분이 한두가지가 아님 ,3
언제나 유쾌한 토르~! ,10
마블 영화는 꼭 챙겨봐야죠~~ ,10
아쉬워요 ,1
와이티티의 음악 선정은 미쳤다 진짜... ,10
"라그나로크처럼 ㅈㄴ 명작까진 아닌데 중간중간 개그포인트랑 초중반에 전작 설명해주는 친절함, 라이트함이 마음에 들었음. 오랜만에 부모님 만나서 같이 봤는데 마블 잘 모르는 부모님도 재밌게 보셨음. 최근에 나오는 마블 ...",10
토르가 제일 좋음 ?????? ,10
토르 너무 멋있어욤♡♡ ,10
역대급 음악 리스트에 그렇지 못한 스토리. ,5
제우스가 왜 갑자기 개OOO가 되는건데 왜 예고편에는 제우스가 토르를 죽일려고 하나고  자식들아!!! ,2
bgm 센스는 정말 좋습니다! ,10
토르 팬이라서 재미있게 볼 수 있어요ㅎㅎㅎ ,10
반갑고 즐거운 스피디한 오락 무비^^! ,10
탑건 아이맥스 돌리도.. ,6
"영화관에서 마블영화보다가 처음으로 졸았습니다. 눈은 즐거울지 모르겠으나, 스토리가 좀.... 실망이네요 예고편 보고 기대 많이 했는데ㅠ ",3
유머코드가 잘 맞아서 그런지 재밌게 봤어요~ ,10
병맛이에요 돈주고 보는 거 말고 추석때 가족들과 보면 좋을 듯한 영화이네요^^뇌를 잠깐 집에 놓고 가볍게 보면 재밌을 영화입니다~~~~ ,4
쓸때없는 감동 스토리 토르는 믿고 봤는데 정말 최악 입니다 ,4
아 진짜 크리스찬 베일 연기가 소름 돋는다... ,10
재미있었다. 시각적인 화려함도 좋았고. ,10
다른건 몰라도 OST와 영상미가 훌륭 ,10
역시 마블이네요. 재미있게 잘봤어요! ,10
유머코드 맞으면 더 재밌게 볼 수 있을 듯 ,10
가오갤 냄새도 나고 가볍게 보기 좋은 영화입니다~! ,10
토르는 병맛으로 봐야한다ㅋㅋ ,9
킬링타임으로 나쁘진 않네요 ,8
<토르: 라그나로크>보다는 아니었지만 그래도 재밌었음. 반가운 캐릭터들이 꽤 나와서 토르 팬들이 보기에는 괜춘. ,9
솔직히 라그나로크보단 못한건 맞지만 그렇다고 1점2점은 말도안됨 토르팬이고 마블팬이라면 그래도 꼭봐야하는 영화 개인적으로 마지막 전투씬보다 제우스찾아간 전투씬이 더멋있었음 아무튼 재밌음!! ,8
킬링타임으로 나쁘진 않네요 ,8
,2
Pc라고 하는데 어껀 부분이 PC임??토르가 사랑했던 여자고 망치한테 제인포스터 지켜달라고 한거고 그렇다고 여자들이 우리가 짱이다 남자 꺼져 그런것도 아니고 제인이 흑인이 된것도 아니고 아이들중에서도 여자애들이 남자...,8
크리스천베일 연기 진짜 미친 줄 알았어요.. ,8
2시간이 후딱 가긴했어요ㅎㅎㅎ ,8
가볍게 보기 좋은 히어로 영화 ,8
다음 시리즈가 더 기대됩니다!! ,8
마블시리즈 수준미달은 앞으로 더 심각해질 것 ,4
가볍고 단순하게 볼 수 있다는 장점이 있다 ,8
스토리 연관성 없고 전작에 비해 넘 지루함 ,4
개그가 과하다...b급코미디 영화인줄...그럼에도 재미는있다 ,8
음악은 좋았습니다. 그리고 예고보고는 제인이 싫었는데 영화보고 제인 캐릭터가 제일 좋아졌습니다. 그것 말고는 없네요 화려하지만 알맹이 없이 산만한 느낌이 컸어요 배우들이 애썼다....라는 생각....라그나로크는 정말...,2
재미 요소도 많고 재밌게 봤어요~~ ,10
기존의 유쾌한 맛을 잘 이어가네요ㅋㅋㅋ 베일에 지리고 갑니다ㅋㅋㅋ ,10
기존의 유쾌한 맛을 잘 이어가네요ㅋㅋㅋ 베일에 지리고 갑니다ㅋㅋㅋ ,10
팝콘무비에 뭘 그리들 많이 바라냐... 걍 웃고 즐겼으면 되는거지 ,10
유쾌하게 보기 괜찮았어요~~ ,10
화려한 영상미 유쾌함~~ 기다린 보람이 있다~~ ,10
존나재미있네 추천힌다 ,10
웃고 울고 킬링타임용으로 딱!! ,10
재밌기만 하구만 평점 왜 이러지;; ,10
재미있는데토르 연기 너무 잘함 ,10
역시 토르네요 만점은 아니지만 마블입니다  최고 ,9
탑건>헤어질결심>토르 재미순 ㅇㅈ하면 ㄱㅊ ,6
어린이들 나온다고 유치하는 평은 너무 협소한 안목인 것 같습니다. 컬러플한 수트나 톤은 모노톤으로 표현되는 세계와의 대비를 위한 연출로 보여집니다. 쉴새없이 나오는 유머들도 캐릭터의 배경을 보여주는 재치있는 장치들이...,9
노잼노잼노잼노잼노잼노잼 ,2
토르 내리고 4dx imax는 그냥 탑건2 로 가라 그게 답이다 ,2
토르를 보러갔는데 샤잠을 보고나온 느낌이랄까?? ,4
너무 재밌습니다 보는 내내 즐거웠어요 ,10
OST가 진짜 찢었다ㅋㅋㅋㅋ ,8
,8
보는 내내 이걸 기대하고 온게 아닌데 라는 생각을 했다...전작을 개인적으로 잼나게 봐서 큰 기대하며 봐서 그런가...그래서 그런가 옆에 앉은x 화면 밝기도 안줄이고 계속 휴대폰으로 시간 확인하더라... ,6
개그는 너무 유치하고 끝없이 뇌절하고연출도 조잡하고 고르의 서사도 너무 부실 ,1
,10
비쥬얼에 압도 당한 영화.. ,10
엄청 웃었어요 !!! 스트레스 풀었어요~~토르짱!!!! ,10
"MCU 이제 개망했고, 와칸다 포에버까지만 보고 보내줄래요 ",2
마블영화 보면서 처음으로 졸아봤습니다... 내용조잡 b급 코메디 이럴거면 크리스찬 베일 왜쓴거임.. ,4
유일한 감동이 gun n roses 음악과 묠니르 액션 뿐이다… 너무 유치함 ,2
개노잼 즉당히 못 만들어야지 ,2
뭐야이거 감독이 바뀐거가 ,2
후기가 안좋아서 기대도 안하고 봤는데도.   진심 ...중간에 나올뻔. ,2
,10
잼있긴한데.. 내용이며 .저한텐 좀 지루했오요 ㅠㅠ ,6
마블 어쩌려고 이래ㅜㅜㅜㅜ ,4
빌런 간지나는거 빼고 남은거 없음 그냥 빌런 주인공으로 솔로무비나 만들어라 ㅋ ,3
초반 영화들처럼 아이들도 즐기기 좋은 진짜 히어로물이네요. ,9
보는내내 과몰입 엄청 햇네여ㅠㅠㅠ시간 순삭이였습니다ㅠ ,10
중반부까지는 그래도 볼만 하다고 여겼습니다. 4dx로 봤는데 초반에는 효과도 다양하고 스토리도 그럭저럭 괜찮았는데 중반부 이후로 넘어가면서는 4dx 액션도 그닥 없고 스토리 자체도 예측 가능하지만 감동과 재미는 없어...,4
초반에 너무 지루하고 전편들보다 재미없어요.. ,6
마이티 토르 진짜 존멋이었음ㅠㅠ ,10
역시 여름엔 극장에서 이런 영화 보는게 개꿀 ,10
크리스찬 베일이 서사다... 역대급인듯 ,10
잼잇어요 아하하핳하하 ,10
OST는 좋았다 ㅇㅈ? ,1
한줄평: (의견 없음) ,1
마블 디씨의 길을 걷고있다.. ,1
OO노잼 라그나로크나 보셈 ,1
가오갤로 시작하여 갓오브워로 마무리.. ,10
대박이였어요 영상미도 화려하고ㅎㅎ ,10
난 너무 좋은데?!? N차 찍어야겠다! ,10
킬링타임용으로 제격!! ,10
내 맘속 영원한 토르는 단 한명 ,10
재밌었어요!!! 제인 넘넘 멋있어요! 굿! ,10
야 너무하네. 이터널스 급이네. 나는 마블시리즈 다 봤고 닥스2 는 아주 재밌게봤는디 토르4미첬나?? 초반 중반 후반 다 말도 안되는 웃기지도 않는 가벼움과 연결이 안되는 스토리라인. 너무하다 저런 배우들데리고.진짜...,1
그냥 볼만한데 물타기 심한거같아용 ,10
어벤져스 이후로 사람들의 마블영화에 대한 눈이 높아져서 그렇지 그렇게 욕할 정도까지는 아닌 것 같은데 전 개그적인 요소와 영상미 다 볼만했습니다 8~9점을 주려했으나 터무니없이 1점 테러하는 분들때문에 10점 줍니다...,10
불호일수 있지만 앞으로 이게 불호라고 굳이 외치고 다니는 사람은 훌륭하게 거를수 있을것같다 ,10
오에스티가 ㄹㅇ 좋음 기대 안햇는데 너무 재밌음 ,10
좋게 말해서 삼류 병맛 판타지 액션 영화. 뇌절에 뇌절을 거듭한 영화. 최고의 영화라고 재미없다는 사람 까는 사람들은 무슨 선민의식을 갖고 있는지 모르겠음. 아 마블이 관객들을 이젠 호구로 아는구나라는 생각이 들어 ...,1
웃음과 재미는 보장합니다 ,10
역시 토르는 대박이야ㅋㅋㅋ ,10
"토르의 여행의 마지막을 유쾌하게, 혹은 감동적으로 잘 그려냈음. 처음과 끝을 장식해준 크리스챤 베일 연기도 좋았고, 토르의 감정씬 연기도 너무 좋았음. ",10
마블다운 재밌는 영화였습니다. ,10
웃음 재미 유쾌함 다 잡았네 ,10
재밌게 봤어요 쿠키영상도 2개 있습니다ㅎㅎ ,10
거지 같은  주인공에  거지같은  스토리거기에  갈수록 퇴보하는   cg는 덤 ㅋㅋㅋㅋ ,2
이게 무엇인가... 이게 정녕 마블 영화랑 말인가 ,1
제발 좀 게이 레즈 pc 좀 넣지마 거지같은 마블아 ,4
너무 재밌었는데..ㅠㅠㅠ??약간 저게뭐야 싶은것도 좀 있었는데 후반부 갈수록 몰입도 괜찮고 눈물까지 흘림 토르 존잘에 비지엠 너무 잘어울리고 스트린x로 봐서 더 굿 ,10
마블이 마블했네ㅋㅋㅋㅋ ,10
기대 안하고 봤는데 재미있게 봤어요! ,10
마블 좋아요 토르 좋아요 ,10
염소 개웃기다 진짜 ㅋㅋ ,10
오..찬란했던 마블이여.. ,1
마블팬이 아니더라도 유쾌하게 재밌게 볼 수 있는 영화 ,10
"꼭 보세요 두번보세요 진짜 후회없음, 근데 왜 다들 징징거려? ",10
즐거운 시간이었습니다. ,10
감독의 유머스런 연출이 한 몫 제대루 했네옄ㅋㅋㅋ ,10
하...3편 만큼 재미 기대하고 봤다가 총체적 난국...타이카 와이티티 감독 좋아하는데 대실망.ㅠㅠ ,1
짜릿하고 시원한 마블의 여름 영화 ,10
미친 비주얼과 미친 연기력 짜릿짜릿 ,10
토르와 함께라면 어디든 갈 수 있어 ,10
토르와 마이티 토르 관계성 너무 좋음요ㅎㅎㅎ ,10
보는내내  눈이 즐거웠음! 역시 토르! ,10
토르 성장기의 최정점ㅎㅎㅎ ,10
개연성이 너무 떨어지고 뜬금포 작렬입니다. 앞뒤 안따지고 그냥 대충 대충 끼워만든듯한 느낌을 지울수 없네요. 크리스찬 베일 연기력은 좋으나 연기를 할때 저 배우는 어떤 생각이었을까 하는 의문이 들었습니다. 대본을 보...,2
영상미 ost 연기는 전부 좋았습니다.근데 희한한 게 재미가 너무 없어요. ,1
역대 최악의 영화… 돈날림 ,1
영상미랑 ost는 좋은데 이렇게 졸리게 만드는 것도 능력이다 객관적으로 5-6점 정도 주려고 했으나 알바들과 극성 빠순이들의 10점테러가 심한 걸 고려해서 1점으로 밸런스를 맞춘다 ,1
,1
최악.... 내가뭘본거지? 어린이 영화인가요? 영화보면서 진짜재미없다는생각 오랜만....평점같은건안쓰지만 이건써야될것같아요이거볼시간에 집에서 주무사는거 추천 ,1
정점을 찍고 내려가는중. 의리가 있다면 디즈니플러스 추천 ,4
토르 캐릭터를 좋아하니까 그나마 볼만했지 내용자체는 과하게 유치한 느낌 ,6
이게 왜 유치하다는건지...어의없네 이 명작을 몰라주다니 다들 정신연령이 너무 높은듯 ,10
개인적으로 토르여서 봤는데 저는 내용은 괜찮았는데 기존에 있던 마블의 느낌 영화가 많이 안나서 아쉬웠어요 ㅠㅠㅠ 그래도 한 번쯤 보는 걸 추천 드려용 ,10
러브앤썬더를 그대로 느낀 영화라그나로크때처럼 토르의 기억남을 액션씬이 있었다면 더 좋았을듯 ,10
크리스찬 베일이 연기를 너무 잘 함....그게 끝임. 스토리가 너무 별로임 ,4
 기대감 없이 편안하게 보기는좋음(아무생각없이) ,8
"영화 내내 웃기려는 장면은 얼탱이없게 많은데 관객들 웃음소리가 하나도안남ㅋㅋ 스토리 전개도 몰입이 안됨. 어느순간부터 지들끼리 심각해져있고 지들끼리 슬퍼있고, 마블영화 다봤는데 ㄹㅇ씹노잼임 진짜 어쩔수없이 마블이리서...",2
건즈앤로지스(슬래쉬) 팬으로서 OST와 영상결합은 진짜 지림. 다만 PC가 영화에 똥칠함. ,4
토르너무쟈밌다!!! ,10
재밌을 땐 재밌었고 재미없을 땐 재미없었음 ,8
,10
와 진짜 ㄹㅇ 이거 뭐냐 ㅋㅋ ,10
토르 팬심에 3별주긴 하는데 엔딩도 별로고 내용전개가 뭔가 어수선하다 ,6
영화 왜이렇게 만든거지.. 라는생각이 보는내내 머릿속에서 떠나지않네요 마블 무슨짓이야감상 포인트가없는데 뭘 찍어야되지.. ,2
그동안 많은 마블 영화들을 봤지만.. 이번 토르 러브앤썬더에 나오는 유머코드는 매우 낮은 수준이었네요. 그렇다고 엄청난 액션과 화려한 볼거리도 아니었고요.. 마니 아쉬운 영화였네요.. ,5
마블 어디서 부터 잘못된거지... ,4
솔직히 재밌진 않음 ... 그나마 첫장면에서 빌런 나올 때가 젤 소름 돋고 재밌었는데 그 이후로는 고르 임팩트도 너무 없음 .. 그나마 크리스찬 베일이라 이정도지 배우까지 돈 아꼈으면 진짜 끔찍 .. 그냥 집에서 가...,4
감독이 문제인가 제작사가 문제인가....저 배우들을 모아놓고... ,4
토르 영화 볼 돈으로 치킨이나 사먹으세요..영화보다.짜증남…졸았어요…돈 아까움ㅡㅡㅋ ,2
"엉화자체는 볼만하긴 했지만, 토르3의 기대에 못미치고 마블 페이즈3까지가 한국인들의 집중력의 한계였던 것 같다. 더이상 기대되지 않은 마블. ",2
아아아악 밖에 기억안남 그래서 두개줄게요 별.. ,4
닥터스트레인지2도 그러더니 왜 요즘 마블 멜로를 못넣어 안달이지... 멜로영화 보려고 마블영화 보는게 아닌데 ,2
기억에 남는건 염소밖에....꿀잠 자버렸다... ,2
어쩜 이렇게 재미가 없는지 같은 감독이 맞는지?지루하기도 짝이없고 스토리도 별로고 건진건 고르랑 OST 밖에 없음;; 나한텐 마블 시리즈중에 제일 재미 없었음 ㅠ ,3
"음..제작 의도는 알겠는데, 여러모로 와 닿지가 않는다. 건즈앤로지스를 좋아해서 여러 명곡들이 잔잔하게 나와서 좋았고, ost만 아니였음 가차없는 1점 드리고싶음. ",4
빌런만 기억에 남는 영화 ,2
,10
OST하나만 추천한다 ,4
크리스찬 베일의 고르만 살아남은 영화. ,4
평론 평점보고 아! 좀 그런가? 했는데 막상 보고나니 그냥 테러하는 놈들임 ,8
기대를 내려놓고 보면 나쁘지않을수도... ,2
ㅋㅋ어찌어찌 다보고 나왔는데 기억에 남는건 토르 궁뎅이밖에 없음 ㅋㅋ제우스 ㄱㅅ요 ,3
?? 처음부터 끝까지 이게뭐지? 단편영화 여러개를 연속으로 틀어놓은거 같은 느낌.. 쿠키고 뭐고 바로 뛰쳐나옴 ,2
이렇게 지루할 수가...개연성도 부족하고 장면 간의 연결도 매끄럽지 않고쌍팔년도 영구 영화의 스토리 전개정말 실망입니다mcu를 이렇게 보내게 되네요 ,2
실망.실망.실망.개실망 ,6
앤드게임 이후로 너무 기대치가 올라간것이 아닌가 물론 진입 장벽도 높아지고 영화를 완전히 이해하고 즐기기에는 점점 힘들어지지만 한 서막이 끝나고 다시시작하는 지점에서 너무 많은 것을 바라는게 아닐까 영화는 올라버린 ...,10
코믹한 영화로 재밌게 본듯 성인용 동화느낌 디즈니와 마블느낌이 잘 나타나는듯 ,10
진짜 집중되는 순간이 하나도없고 하나도 안웃기고눈치없이 뇌절만 하다가 영화끝남 진짜 개못만들었음 ,1
아무생각없이 봐야합니다 ㅜㅜ ,8
"나만 재밋엇나,, 그냥 아무 생각 없이 보기에 좋앗음 ",10
진심 노잼임 돈 존나 아까움 ,6
볼만한가치도앖고 섣고디싶아네 ,1
아아.... 이거.. 0점은 없나... 이제 마블영화는 안볼란다.... ,1
닥스 음표싸움처럼 웃기고 어이없는 싸움 장면ㅋㅋ 갑자기 애들이 토르처럼 쎄져서 떼싸움하는거에서 몰입이 와장창 깨짐.. 빌런이 연기를 너무 잘해서 그거외엔 뭐 그냥 그럼.. 자꾸 토르가 노홍철로 보여서 보기 힘들었음 ,1
그런게 문제가 아님. 유치해 빠진 디즈니 어린이 만화영화 번개맨으로 몰락 ,1
너무 유치하고 스토리도 없고 시간과 돈이 아까웠음 최악~이제 마블 영화 안 봐야겠음 ,1
"개인적으로 전 히어로물은 팀업무비로 가는 연계만 좋다면 믿고보는 편임.페이즈 1,2,3 에서도 그닥이었던 단독 히어로물도 많았음. 다만 어벤져스를 기점으로 캐릭터에 힘이 실렸고 오히려 단독영화보다 팀업무비에서 각 히...",10
영화를 즐겨야지 뭐...노래 좋고 액션 멋있고 난 좋았음.염소들 웃음 벨 ,8
애들보면 좋아할듯 딱 그 수준의 유치함 ,4
가족 영화 딸가진 아빠로서 넘 감정이입이 되었습니다. 단 좀 유치한 부분이 없진 않음. ,9
저는 그냥 킬링타임용으로재미있었습니다 ,10
나만당할수 없지ㅋㅋㅋㅋ ,10
초반엔 뭐하는건가 싶긴한데 그냥 아무생각 안하고 보면 재밌어요 ㅋㅋㅋ 가볍게봐서 좋네요 ,10
,10
크리스찬 베일 연기 너무 잘해요 진짜 재밌었어요 ,10
굿 걍봐 개잼있다아 눈을땔수없음 ,10
크리스찬 베일 연기 말고는 칭찬할 게 없습니다 ,2
웃음포인트가 많고 유치하다길래 어느정도 예상은 하고 갔는데 상상 그 이상... 원래 토르 특유의 그런 개그코드 좋아하는데 이번편은 너무 억지로 웃음포인트만 반복적으로 넣은 느낌. 감동적이려다가 갑자기 웃기고 감동 받...,6
하..이걸로 마블과 작별이다. ,2
호불호가 좀 갈릴듯 10자 ,10
이전 라그편 보고 기대하고 갔다면 크게 실망할것. 그냥 어린 아이들이 좋아할만한 내용?뜬금없는 그래픽과 뜬금없는 스토리가 아쉽. ,5
"나탈리 포트만, 크리스찬 베일이 멱살잡고 끌어올린 영화. 마블도 이제 끝물인가봄 ",8
토르3은 재밌게 봤는데 이번편은 너무 유치하고 오글거리는 장면 많이 나와서 별로 ㅋㅋㅋ ,4
"이전 영화인 스칼렛 위치를 기점으로 공포를 섞기 시작했는데 이 영화가 그 시작인 것 같다. 마블 특유의 재치 혹은 독특함, 유치함에 공포감이 더불어지면서 영화가 다채로워 졌다. 물론 이 영화 자체만 따지자면 기대했던...",7
"진짜 초반~암흑행성 전투까지는 재밌게 봤는데 마지막 전투랑 결말이 좀,,, 아쉬웠음 ..많이 ",8
마블 찐팬들 아니면 그럴수있음.한번 털때됐지 ,10
믿는 도끼! 스톰 브레이크에 찍혔다. ,1
범죄도시2는 9점인데 토르는 7점.. 비슷비슷한 수준의 오락영화같은데 하여간 힙스터들이란.. ,10
"중후반부터 졸았다 왜 졸린지는 모르겠지만,염소소리만 기억난다 ",6
진짜 재미없다ㅋㅋ.. ,1
크리스찬 베일 때문에 봤던 영화 ,6
정말 재미있네요 미쳤음 ,10
"볼지 말지 고민하는 사람들에게1. 그냥저냥 볼만은 함2. 닥스2꼴 안남, 진입장벽 매우낮음 걍 거의 없음3. 뒤가 조금 유치하고 지루함4. 막 못 만든 편은 아니지만 타이카 와이티티 감독이 만든 영화중에서는 최악이었...",7
나만 개재밌었음? 넘 망작이라해서 더 재밌었나마블 최고 망작 이런건 절대 아닌듯 ,10
볼만함   유머  액션  나름  좋았음 ,10
최근 영화중 최악이네요 리클라이너에서 편히 잠자고 왔어요 ,4
장동민 염소 개웃기넼ㅋㅋ ,10
"너무해ㅠㅠ 내가알던, 라그나로크때 사랑했던 토르 어디갔나… 액션 연출도 멋지긴한데 와우포인트 없고ㅠㅠ ",6
"악평에 비해 유머, 액션은 그럭저럭 괜찮았다만 잼민이들 동원한 유치한 액션으로 봤을 때 어린이날 전에 개봉한 호러 영화 닥터 스트레인지: 멀티버스 오브 매드니스랑 순서가 바뀐 거 같기도 하고, 그런 잼민이들 가족 요...",9
마블 pc충 새끼들 ㅉㅉ ,5
"다 좋았는데, 맷데이먼 까메오 등장 2번 시키려고 노력한 거 같아서 짜증남ㅋㅋㅋ 굳이 그 장면에서 넣어야 했나? 마지막에 넣었어도 됐지 않나? 라는 생각입니다. 그래서 별점 1점 깎음.페이즈4 기준으로 이터널스는 제...",9
파워레인저 잘보고 옵니다.!! ,4
뇌절의 연속 ㅠㅠ 토르 너무 아쉽네 ,2
장동민도 목소리 출연함 ,10
,10
인생영화.. 요즘 영화들 다들 어디 하나 빠져있는 느낌이였는데 마블은 역시 마블이네요 다들 꼭 한번 보셨으면 좋겠네요이게 왜 욕을 먹는건지 모르겠네요… ,10
눈으로 맛보는 똥…아 진짜 이건 좀 ,2
진짜 인생영화입니다제 인생영화였던 7광구보다 재밌었어요 ,10
설정붕괴.. 연출 엉망 ..개연성 폭망.. ,2
"전체적으로 내용도 좋지만 크리스, 나탈리, 베일의 연기력이 돋보이네요. 꼭 보세요~ ",9
그냥 마지막 마무리가 개 에바임 하…ㅋㅋ ,5
그냥 볼만했다? 재밌는건아니구 ,6
결말이 그지같네말이되냐ㅑㅑ ,7
눈은 화려했고 귀는 신났지만 마음은 ㅈㄴ답답했다 특히 애기들 토르힘 줄때 오글거려서 망치로 패고싶었음 ,6
스토리의 흐름을 방해하는 몇몇 일부러 넣은 듯한 장면들이 걸리적거린다. ,6
첨엔 개그 코드고 너무 웃기고 영화관 내에 사람들 다 빵빵터지고 있었는데 내용이 조금씩 유치해지기 시작…마블 중 가장 좋아하던 토르였는데 다음편을 과연 흥미롭게 만들지 이젠 걱정이 된다. ,6
명작은 물론 아님.근데 평점7.37점 받을정도로 망작은 아니라고 생각함 ,10
여태본것중 최고의대작임 그냥엄청재밌고 웃기고 액션도좋고 범죄도시와맞먹는 역대대작!! ,10
이번 주말에 아이맥스로 다시 한번 더 볼거에요~^^ ,10
탑건 특별관 열어주세요ㅠㅠㅠ ,6
재밌고 감동이었음 중간에 아쉬운 점도 있었지만 괜찮은편 ,10
시간이 어떻게 가는지도 모를 정도로 푹 빠져서 봤어요 ,10
내가 애정하는 병맛 감성 ,7
너무 재미있게 봤어요~ 개그 코드도 역시 최고였어요~^^ ,10
라그나로크가 너무 개띵작이었음 ,8
마블 영화가 대체로 원작을 따라가게 되면서 상당히 유치해지는 것 같다.더군다나 마블시리즈들을 1부터 봐왔던 세대들이 나이가 들면서 더욱 그렇게 느껴지는 듯.다만 옛날부터 꾸준히 봐왔던 정 때문에 보게는 되는데 그만큼...,4
마블 유니버스는 언제나 좋다! ,10
웃음포인트가 많아서 본다면 시간은 아깝지 않음. ,10
영화보고 내상을 이래 씨게 입은 적이없었던것같다... ,2
유치하고 유치해요..그래도 햄식이형이 웃기고 재밌어서 볼만함! ,8
영상미랑 노래가 너무 좋네요 ,9
크리스찬 베일 연기 너무 좋았다 그리고 마이티 토르 제인 포스터가 암에 걸린 원작의 내용을 그대로 가져와서 좋았고 토르가 고르의 딸과 함께 행복하게 살았으면 좋겠다 ,10
보면 후회가 안될 정도로 재밌어요 음악도 너무 괜찮네요. ,10
중반부까지는 어느정도 볼만한데 마지막부터막장 시작 그리고 막판에 애들 싸우는 거 보고 헛웃음 터짐. 베일좌 연기 지리고 ost는 역대급으로 잘 뽑았는데 스토리는 클리셰 덩어리. ,7
,10
나쁘진 않은데 욕먹고 있는 시기에 개봉하기엔... ,7
보고나왔는데 쫌 많이 아쉽네요 ,6
처음에 다른 영화인줄 알았어요 ,8
내용은 좀 유치함. 기대 안하고 햄스워스 팬심으로 봤음. ,10
쿠키마저도 건질 게 없습니다.. ,6
락 음악처럼 가볍고 흥겹게 잠시 즐기기에 좋은 영화 ,8
눈은 저 동물이 염소라고 알려주는데 귀는 저 동물이 고라니라고 알려준다. ,8
볼거리가 많아 좋네요. ,10
완전웃기네ㅋㅋ기대이상ㅋㅋㅋ ,10
마블의 스타일이 굉장히 잘 나타나 기대 이상의 재미와 볼거리를 선사한다. ,10
재미있게 봤어요 역시 마블이네요 ,10
즐겁게 잘 봤어요 가족영화로도 강추합니다 ,10
캐릭터들 매력들을 잘 살려서 보는 내내 눈이 즐거웠다~! ,10
등장인물들 다 너무너무 멋있었어요 ,10
너무 잼있음 난 만족함 ㅎ ,10
말이 필요 없는... 역시 히어로물은 마블입니다!! ,10
개존잼이니까 꼭 포디로 꼭 봐주세요 진짜 핵존잼ㅠㅠㅠ ,10
토르가 마블 멱살잡고 끌고간다 ,10
재미없다고 하길래 좀 걱정했는데 나름 괘안음 ,8
역시 마블! 믿고 보는 마블! ,10
시간 가는지 모르고 봤네요 진심 너무 재밌당 ㅠㅠ ,10
지루하지 않고 마블식 유머는 피식하게 만들어준다 ,10
이야 이건 인생영화ㅎㅎ 진짜 꼭 보셈 후회해 마지막에 가족같은 포인트가 너무 좋았아요 ^^ ,10
,5
역시 마블!!! 믿고봅니다ㅋㅋㅋㅋ ,10
평점왜낮은지 이해가안감. 재밌었음 ,10
토르가 되고 싶당...ㅋㅋㅋㅋ ,10
그래도 마블은 마블이다크리스찬베일 연기 쩐다 ,10
역시 라는 말이 절로 나오는 마블 영화 ,10
뭘 얘기하려는지 전혀 모르겠다. 영화가 끝난 뒤에 재밌었다 라는 감정을 느낄 수가 없어서 아쉬웠다. ,6
토르 시리즈 중 젤 재밌게 봄 ,10
완전!엔드게임 보다 10000배재ㅇ밌옴!또볼꺼임!!  토르와 제인의 환상의콤보임!완잔데박사 건!!><><♡ ,10
생각보다 괜찮음 리그나로크가 너무 잘 나왔을뿐 ,8
마블덕후는 재밌게볼듯 ,10
토르의 매력에 미소 짓게 된다ㅎㅎㅎ ,10
pc좀 그만 끼워넣자 이러다 마블의 미래도 암흑이다.. ,5
크게 기대를 안 하고 보면 볼만합니다. 조금 유치한 면도 있긴 하네요 ,8
존잼이였는데 짧아서 아쉬워요 ㅠㅠ ,10
,10
애들은 영화에 출연하지마라 진짜 ,6
별로였음 내용이 너무 간단하고 유치함 ,5
호불호가 크게 갈릴수있으나 전 재밌게 봤습니다! ,10
배우들 연기가 일품ㅋㅋㅋ 카메오들 보는 재미도 쏠쏠 ,10
그냥모두 좋았다 너무 존잼 ,10
재미없냐? 디즈니 플러스에 바로 뜨겠네 ㅋㅋㅋ 디플에서 보고 그냥 롤이나 해야겠다 우후~~ ,2
평점이 낮네 난 좋았는데....닥터 스트레인지보다 훨씬 나음. 발할라장면은 좀 그렇다. ,8
크리스찬베일이 캐리할줄알앗는데pc라는 똥을 너무싸질러서 치우지못하고사망함머리비우고 보기에 좋긴함 ,4
"토르 1,2를 봐야 감정선이 연결되고 토르3과 비슷한 유머코드에 bgm도 좋았다. 근데 마이티토르랑 고르가 너무 허무하게 캐릭터 소모된 느낌이 있지만 어차피 멀티유니버스 개념이 도입되서 다시 나올수 있으니 상관없고 ...",8
마블의 명불허전 액션연기와 크리스찬베일 메소드 연기.건즈앤로지스의 멋진 음악까지. 개인적으로 저는 재미났습니다~ ,10
"여기가 연기맛집, 액션맛집이네 ",10
아무 생각 없이 보기 좋은 영화 ,8
가볍게 웃으면서 보기 좋아요 가족영화로도 추천합니다 ,10
코믹요소는 있는디 감독한테 패드림함 뭐하는련인지 ,4
크리스찬 베일의 최고 연기 그리고 음악... 넘넘 좋았어요 ,10
오랜만에 보는 유쾌한 수퍼히어로 무비!! ,10
음 재미있긴한데 그닥 막 엄청까진 아닌거 같네요 ,5
"감사한 제인 포스터 서사의 부활, 허나 라그나로크로 어깨가 너무 올라간 와이티티. ",8
긴말 필요없이 이 무더위에 시원하게 극장에어콘 바람세기 좋은 영화였음 다만 요새 마블영화 디지니판타지 영화로 전락해가는 면이있어 아쉽다. ,10
감독 특유의 유머가 느껴져서 좋았어요~ ,10
기대 없이 가서 그런가 나름 재밌었음하지만 염소 울음 소리가 제일 재밌었음 ,8
