Review,Rank
농장 액션신 외에는 그닥~~ 뒷이야기는 그리 긍금하지 않음 ,2
액션이 너무 짧았어요 와 이제 재밌어진다할때 끝남..^^. ,6
"2편이 혼자죽기 아까워 1편까지 잡아먹었군.. 개연성 없는 스토리.. 동방불패도 울고갈 판타지 액션, 한국영화와 어울리지 않는 영어대사.. 3편이 기다려지지 않는 결말 ",4
2편 보고나니 고민시가 감초역할 진짜 잘했다는게 느껴지더라 ,5
여전히 초반 지루하고 남매와 좀 더 함께 살았다는 설정이었다면 어땠을까 싶음. 1에 비해 2 수준이 너무 올라간 것도 아에 상대조차 안되니까 아쉽 1정도 수준이 타격감도 있고 좋았음 ,6
아..1편 때문에 너무 기대가 컸던건가...이렇게 재미가 없을 수가..난무하는 잔인성과 CG만 그럴듯하고..그외는 너무 내용이 이상함..3편 예고는 알겠는데..와 그래도 진짜 너무 실망스러움... ,4
액션이나 CG효과는 몰입도를 깨거나 하지 않음...다만..서은수님? 전 이 작품보고 처음 알게 되었는데..아니 이렇게 착하고 순딩순딩하게 생긴 사람을 이런 역에 쓰면 어케 합니까..보는디 안쓰러워가지고 참말로..암튼...,10
존윅 시리즈에는 진지하고 뚝심있게 밀어부치는 아동틱한 환타지 세계관이 있다. 마녀 시리즈에는 점점 허당 코믹과 싸구려 후까시 세계관이 존재한다. 존윅 승 ,6
용두 이 개 쉐 퀴 야아~~~가장 기억에 남는 대사 ,8
마녀1을 걍 시원하게 말아먹고 수장시킴 ,6
"아쉬운점이 많네요 ㅜ 개연성도 그렇고.. ""굳이? 대체 왜?"" ""이렇게하면 되지않나?"" 라고 생각되는 장면이 많음. 액션도 좋긴한데 1에비해서 어떻게 싸우는지 잘 파악이 안되는 정신없는 ...",6
,10
욕이 많이 나오는데 너무 어색함외국어가 많이 나오는데 너무 어색함센척 폼 잡는 것이 너무 오글댐전체적으로 실망 ,6
스토리를 이렇게조잡하게 만들필요가있었을까?그냥 만들지를 말든가 ~ ,6
기대를 해서 그런가 너무유치함 ,1
마녀3는 조금 나은 스토리로 ,8
"마녀1과 비슷한 캐릭터 설정들이 좀 신선함을 떨어트렸고 무엇보다 스토리 전개에 대한 아쉬움이 많이 남네요. 장면, 장면이 넘어 갈때도 너무 개연성이 부족 하다보니 엥? 갑자기? 뭐지? 라는 생각이 들었습니다. 스포일...",6
마녀를 본 후 마녀2를 봤는데 이 작품이 타의에 입김이 들어간것이 아닌 순수감독의 의지라면 더이상 영화연출은 힘들것같네요. 이 수준 이라면 신세계2는 절대 연출을 하시면 안됩니다. ,2
1. 마지막 30분을위해 1시간30을 참고봐야함.2. 우영우가 나와서 반가웠음.3. 어색하고 쓸데없는 욕이 난무함. 초딩들도 저렇게까지 어설프고 쓸데없이 욕안할듯4. 주인공이 크게 하는게없다.  김다미 닮은꼴을 찾으...,6
정확히 표현하자면 난 마녀를 보러왔는데 쿵푸허슬과 국내판 X맨을 보고온듯하다... 내가 마녀를 개봉하랬지 사람을 죽이라고는 안했는디... ,2
19금. 중학생감성 영화. 오글거리는 유머코드. 욕은 왜이리 많이 넣었을까…유치한 신인들 캐릭터들은 그렇다치고. 진구 연기 왜이리못하니.. 도대체 가죽 마스크은 왜 안벗어. ㅋㅋㅋㅋ ,2
스토리가 붕숭아학당 이네 ㅎㅎㅎ ,7
와 한국에서 이런 영화가... 진짜 1 2 너무 재밌게 봤습니다 3도 파이팅 ,10
그런데 토우가 네명이었는데 한명은 어디갔음? ,8
다소 밸붕이긴 하지만 액션씬 보는 재미가 있다. ,8
별 1/4가 평점에 없다니 아쉽다 ,2
믄놈의 영화가 욕을 하루종일 하냐?? 말끝마다 욕이네.. 아!! ㅈ l 랄 가튼 영화..1편을 너무 컨닝한거 아닌가? 배우들 연기력이... 전부 1편보고 똑같이 따라할려고 애쓴 흔적이 보인다.3편을 나올거 같은 마지...,1
김다미가 없는데 재미가 있겠니 주연부터 미스 캐스팅인데 ,4
김다미가 없는데 재미가 있겠니 주연부터 미스 캐스팅인데 ,4
um….okay.. ,1
"자윤의탄생 이유가 점점 궁금해지네요. 쌍둥이가 앞으로 무슨일을할지 3편이 기대됩니다. 1편보다는  흥미진지(?)는 잘모르겠는데 나름 재밌었네요  흐엉~(^.,^;)>고생하셨쎄요. ",7
너무심하다 시간아까비  전설의고향과 중국영화 느낌!!! ,2
짱깨 머니가 들어간거냐?드럽게 재미없네 ,1
네이버 평점은 거짓말하지 않는다 딱6점짜리 ,2
1편 되풀이 ,6
작가가 고구마 먹으면서 스토리 쓴듯... ,6
보여준게 없다. 감사평을 쓸게  없다 ,6
15금치고 잔인한 장면 남발. 이런건 덤이 되어야 흥미진진한건데 주객전도됨. 일단 가장 큰 문제는 연기고 뭐고 아무리 명배우가 와도 살릴 수 없을 듯한 각본임. 대사부터가 오글거리고 스토리 진도가 안나감... 느와르...,4
자폐를 벗어난 우영우가 나오네. 공포물. 아 뭐라고 평가하기 곤란한 중국 현대 무협물 같구나. 이런. ,6
2편 기대했는데ㅜㅜ아쉬워 ,6
마녀1이 너무 재밌어서 마녀2는 쏘쏘하네요 마녀3. 나오나요 ,6
"1편만큼 신선하진 않지만, 그냥 저냥 볼만함 ",9
마녀1 이 흥행 할 수 있었던건 흥행작 없이 흘러가던 영화계 상황에 타이밍이 너무 좋았기에 더 집중 받을 수 있고 관심 받을 수 있다고 생각함 그리고 못 보던 여주인공 김다미 배우 의 등장 그리고 이야기전개던 인물관...,6
3편을 위한 2편인지 몰라도.. 쓸데없는 풍경씬.. 사색이 너무 많다.. ,6
이제 고만 만들어라 만들수록 답안나온다 ,2
2편을 위한 쥐어 짜기. 쥐어 짜다 보니 저세상 가버린 텐션. ,6
Vfx고 나발이고 이야기의 뼈대가 아예 종범이네내가 대체 뭘  본거냐 ㄷㄷ ,1
영구와 땡칠이 보는 듯한 그래픽.영구와 땡칠이 보다 못한 각본.보다보다 80년대 코메디 영화가 더 괜찮을 쥴.내가 돈내고 이걸 봤다는게 너무 열받아서 미치겠다. 환불은 안되니 여기다가 분 풀이라도 해야겠다. 그냥 제...,2
조xx 는 할머니라 액숀영화에 안어울린다. 미스캐스팅이다. ,4
액션은 괜찮은데 연출이 쫌.. ,8
스토리가 아쉽긴 한데 액션이 괜찮아서 나름대로 잼있게봐서 7점+우영우1점 ,8
주인공 소녀집에 데리고 가서 함께 남매가 밥먹다가 맛없다고 하더니 머리치고 박고 싸우는 장면 ㅎㅎ 이거 완전히 개연성도 없고 코믹도 아니고 연기도 어색하고... 로컬요원들 나오는데 대사 한마디 없이 마블과 홍콩액션으...,4
나는 완전 재밌게 봣습니다 3편 빨리 나와라 ㅋ ,10
기대감과 눈높이가 높아져서.. 기대하고 본 분들은 피해본 영화인듯하네요. 저는 기대안하고 봤더니 예전 한국 액션물보다 살짝 좋아진 느낌이더군요. 마녀3는 기대해보겠습니다. 그리고 나름 연기자들 연기 괜찮았어요. ,7
똥 안닦고 나온 기분이네 ,1
이런 액션 영화 너무 좋습니다 ,10
,10
몇몇 배우들 연기력은 괜찮았는데 너무 급하게 만들었어. 관계자들은 알거야? 시간도 많이 없었고 멈출 수 없었던거. ,3
난 재밌던데 1탄과는 또다른 매력이 있던데 뭐가 1탄과 스토리가 같다는 거지 난 완전 다르게 느껴지던데  1탄은 끝에 잠깐 액션이 있었지만 이번에중간 중간 액션도 통쾌 하고 살짝 아쉬운건 너무 초사이언급 액션이라는것...,9
조연배우들의 연기가 빛나서 인지 주연배우의 대사량도 적었고 비중도 준듯하네요..욕을 그렇게 해야만했니???^^ ,10
마녀1도 그렇고 2도 그렇고..난 너무 재밌는데 왜 흥행을 못할까..배우들도 너무 좋은데.ㅠ ,10
재밌는데 왜이리 평점이 낮은거지? 3편 똑 나왔으면 하네요. ,10
아니 마녀1이 나온지 몇년안됐는데 2는 왜이렇게 스토리도 그렇고 액션 연출도 유치하고 퇴보했나요? 기억나는건 진구연기 하나밖에없네 ,3
내가 원하던 싸움신 그거면 됐다.마블에서도 못 채워주던 연출 ,10
,10
마녀 앞에두고 그정도면 용두도 용감한 수준 ,10
액션씬보면서 문득 떠 오르는 생각이 신시아랑 마블 완다랑 붙어도 볼만할듯하다. ㅋㅋㅋ 윗치까지는 무리지만 완다는 이길듯한데 ..  전편이랑 비교를 하면 일단 액션 및 연출면에서 더욱 진보하였다 . 1편처럼 대사가 유...,8
평점이 어떻든 난 재밌게 봄 ㅋㅋㅋ ,9
평점보다 재밌어어 놀랐습니다 저평가된 부분이 있습니다 ,10
별점이 낮은이유를 모르겠음 일단 액션충분하고 3편을 위한 스토리도 괜찮았고 영상미도 좋았다 마녀라는 영화가 히어로 영화도 아니고 짠하고 나타나 착한사람들 구해주는 그런영화가 아닌데그런부분을 지적하는게 아쉽다 ,10
이거 이렇게 진도빼면 나 팔순잔치에나 결말 나오겠다 ,2
전 너무 재밌게 봤습니다 시간가는줄 모르고 봄 ,10
마녀2 =염력………….. ,2
"뭐지.. 이딴걸 2시간이나.. 왜?  요즘 그래픽 기술좋은데... 이 이질감...  뭐지....싸구려 중국영화 본 느낌.. 스토리는 둘째치고.., 연기도 실망이고.. 연출도 실망이다..이 지루한걸 본 나에게 별 열개...",1
"뭐가 재미없냐?  흥미만 있구만 . . . 다만, 중국산이 들어가서, 오락영화가 된 게 조금 아쉬울 뿐 . . .   3탄이 나오면 보긴 하겠지만, 마녀들이 너무 강력해서, 싸움이 싱거울 것 같다. ",8
난 재밌던데... ,10
액션이 좋네요. 스토리까지 기대하긴 어렵지만 재밌게 봤습니다 ,10
3편 때문에 참는다. ,7
스토리는 따라잡을만 하면 더 큰 떡밥덩어리가 올라오기만 하고 회수는 되지 않은채 끝이나기 때문에 궁금증만 더해갈뿐이고 다른 누군가의 말을 빌어보자면 진짜 용량 큰 쿠키영상을 보는 느낌. 그러나 액션만큼은 요 몇 해 ...,8
왜 평점이 낮지? 그럼난 만점준다. 헐리우드 영화 만큼 촬영 화려하게 잘했구만. ,10
뭔가 스토린 잘모르겠고 액션신이 압도적임 ,10
액션대박 한국에서도 이런 영화도 만드는구나  굿 ,10
신세계후로는 안되는구만.각본하고 제작만하시고  연출은 맡기시는게 ,6
1편에 이어지는 개연성이 많이 떨어지는. 닥터슬럼프도 아니고. 총알 보다 빠르고 칼보다 날카로운데. 심지어 염력까지 보이던데 총칼이 등장할 필요가 있나? 정말 생각없 찍은 듯 한. 왜 망한지 알겠슴. 차라리 박준형 ...,1
한국의 매트릭스를 꿈꾸기에는 벅차보인다. ,6
아놔~ 감독 이름 보고 실망 to the 실망 ,6
cg가 너무 티나고 중국영화 같아요 그리고 집주인 여자는 연기가 안어울리는거 같아요 얼굴이 배우에 알맞지 않아서 집중하는데 힘들었어요 ,7
초중반까진 ㅈㄴ 재밌었는데 너무 3편을 의식한 지루하게 진행되는게 끝까지 이어져서 난감했음 액션 연출은 정말 수준급이었던 걸 감안하면 스토리부분에서 너무 아쉬웠음 ,7
킬링타임용 평점이 너무 낮다. 3편 기대합니다 ,10
파트3가 제일 잼나겠당... ,7
와 너무 좋았다 마녀1 에서 액션 분량이 아쉬웠는데 2에서 완전 만족 ,10
후속을 기대하는 마음과 6점대는 너무 낮다는 결론 ,10
1때도 그렇고 대사 좀 어떻게 해야할듯ㅠㅠ 진짜 너무 오글거려서.. 제발 자연스럽게 써주세요.. 마녀는 싸우는 장면만 재밌어요 ,6
전 잼게봤어요 근데 대사에 욕치는부분이 매우 어색합니다ㅋㅋ ,8
제작 환경과 제작사가 변경 된것까지 생각 한다면 시리즈가 있는 영화로써 이 한편으로 많은 것을 담았다고 생각한다 기승전결이 없어서 이상하거나 불친절 할수 있겠지만 3편이 기대될 정도 다음편을 빨리 보고 싶을 정도로 ...,8
와우~역시기다린보람이있어박훈정감독님화이또! ,10
"평점이 워낙 낮아 고민했었는데, 마녀1이 괜찮았다면 나쁘지는 않습니다. 다만 전반적인 내용이 주인공이 바뀐 전작 느낌이라 후속편을 기다렸는데 다시 전편을 본 것 같은 느낌이 아쉽습니다. 보기 전에는 낮은 평점 대비 ...",8
원펀맨의 카타르시스가 느껴진다 ,8
초반 떡밥이 너무 많고 중반 지루함이 계속 되다가 막판에 시원하게 끝나네요. 1편보다 훨 못하지만 3편은 기대되는 영화 ,7
재밌네요...쌍둥이라고 평점 낮은듯해요ㅎ ,10
괜찮았는데 중국인들 나올때 좀 별로 였음 중국애들 말고 차라리 일본애들 나왔으면 일본 흥행에도 도움 됫을텐데... 영화나 드라마에 중국인들 넣는거 이제 자제해야함 돈이 1도 안됨 걔들은 ,10
(약스포)평점 테러 때문에 스크린에서 안 본 것이 후회될 정도다. 평점 문제도 있고 코로나 때문에 IPTV로 봤지만 평점 테러 맞을 만큼의 수준은 아니었다.제작비 100억(기사 내용 토대로)도 안 되는 수준으로 한국...,10
망했다는 평과 달리 너무 재미있게 봤습니다. 영화관에서 못 본게 아쉽네요... 3 기대하겠습니다 ,10
주인공이 박은빈은 좋아하는 느낌이 나서 갬덩 ,10
신시아 액션 비중이 너무 적어서 아쉬웠습니다 3편 다미 시아 등 맞대고 액션 기대할게요 ,10
초반에 박은수나 의사가 신시아를 봤을때 반응이 세계관에 맞는 반응인가?? 여기부터 설정이 붕괴 된다. ,5
저는 아주괜찮았습니다 매니아라서 영상이정말 화려함ㄷㄷ ,10
1편보다는 약해도 재밌던데요 ,10
넷플릭스 쓰리즈로 나왔으면 좋겠다. ,10
아니 영화 찍으려면 돈 좀 많이 씁시다~ 그 도로 승합차에서 싸움 특효 뭐임? 천원짜리 특효 ? ,3
아~에너레기파만 안쐈지 이건 완전 드래곤볼이네 ...대사 내용도 질 떨어지고 어색하고  마지막 액션은 좀 과하다~과해 ,6
,10
누가 재미없다고 했나?? 극장에서 봤어도 후회안할듯 ,8
평점 안좋아서 기대 안하고 봤더니 존잼근데 몇몇 배우가 연기가 넘 어색 오글 ,10
"앞에 시작 15분  뒤에 끝 20분만 보면됩니다.  중간 부분은 무의미 하니 안봐도 됩니다.  이걸 극장에서 개봉하고 돈까지 받다니,,, ",4
영상화려하고 액션화려하고 캐스팅 좋은데 3기를 위한 발판...?느낌이 강함 ,8
무슨 유럽3류 SF영화본느낌. 스토리 자체가 재미없다. 잔인한장면만 머릿속에 남아있는 자극적인 영상.왜 제주에서 촬영했을까? 다른비용 아껴서 능력있는 작가부터 기용하시길. 그래도 하나 괜찮다고 생각한 점은 기존 국내...,1
나는 재미있게 잘 봤다. 엄마역의 배우가 3편의 주인공이었으면... ,10
그냥을 만들지마라 한심하다뭐든지 어느정도지 조물주들을 만들어놨네 ,1
2시간 넘는 영화가 어째 내용이 하나도없냐?액션씬말고는 너무 개연성 없게 찍었다.이종석이는 마지막까지 어색하게 실실 쪼개다가 끝나고.. ,6
볼만함 시리즈영화는 시즌1을따라올수없다 ,8
액션만 강해지고 서사는 재탕... 이럴거면 그냥 넷플릭스 시리즈로 제작해라. 6편정도면 적당할 듯... ,7
"평점이 너무 낮아서 10점 줄게요. 생각보다 잼있었어요. 전개도 빠르고 몰입도, 연기도 좋았고요. 후반부 액션씬 압권이었어요!! 마녀 3에서 이종석의 변신이 기대되네요 ㅎㅎ^^ ",10
?!.?!.마녀2. ,10
No good 진짜루 스토리 엉망 ,2
드래곤볼보는줄....그리고 너무 허무하네 내용이 이게뭔지... ,6
재미는 있어 1편의 후광? 나름 스토리 낑겨 맞추느라 애 쓴  흔적 있지만 괜찮아 근데 그냥 무협이 돼 버린... 너무 하네 이러다 영화 대사처럼 진짜 우주 외계인까지 나오는거 아닌가 몰라 SF를 보고픈게 아니었는데...,6
한줄평 ( 중국 무협영화 보는 기분 ) ,1
연기는 좋은데저예산  영화단기간에 만듬? ,6
아..마녀 너무 좋았었는데 파트2는 에휴..많이 많이 아쉽네요..마지막 휴대폰씬 갠적으로 젤 맘에 듬ㅋ 본거 거의 다시 보지 않는데 조만간 마녀1은 함 다시 봐야겠네요..너무 아쉬워서.. ,6
영화 재미있는데 평점 왜 이라 낮지?이해가 안가네. 액션은 지렸고 ,10
너무 기대가 컸던 만큼 실망감도 큼CG가 전편에 비해 티가 너무 날정도로 과함Part3가 바로나온다면 모를까 1년이상 기다리게된다면 이전 이야기는 까먹게될듯 ,7
너무 기대했나....??? ,4
"'정체불명의 소녀가 알고보니 세계관 최강자'라는 설정은 일본 대중 문화에서는 하나의 장르이며 닳을대로 닳은 플롯이다. 반면 한국에서는 다행인지 불행인지, 아직 신선하며 유효한 영역이다. 누군가에게는 유...",6
피곤함을 참으며 봤는데 ...   시간이 아까워요 ,1
난 볼만하던데ㅋ1편 돌연변이 탄생 재밌었어 2편 탄생 비하인드 스토리 3편 위한 해석ㅋ ,10
연출이 좋네. 분위기도 좋고. ,8
"평론가들 얘기들었을땐 완전 엉망인줄 알았는데, 나름 보는 재미는 있구만..스토리는 별 내용 없어도 액션은 쿵푸허슬 보는 것처럼 괜찮았어.^^근데 너무 욕심냈어. 염력에 나노기술 터미네이터에 좀비에 조폭에코믹요소까지 ...",7
쌍팔년도욕저렴한멘트코미디영화인가 뭐지 진짜배우들이 아깝다보는 내내 욕이 나오네 ,2
굿 ,10
재밌넹! 평낮아서 그랬더만 중간에 억지 개그요소 몇개만 빼면 더 완성도있었을듯 ,10
오글거려서 중간에 나올뻔했음 ,2
다들 4년을 기다렸는데..part3는 엄마 찾아 삼만리~~ ,5
"나쁘지도 좋지도 않은 평작, 마녀 1만큼 신선하지는 않았지만 보는 재미는 있었음. 다만 신세계 2에 대한 오랜 갈망이 있었는데 마녀 2를 보고 나서 미련을 버릴 수 있게 되어 좋았음. ",6
좀더 완성도높은 마녀3을 기대해봅니다. 마녀2는 다소 산만한 초능력자들을 등장시킨점과 그 부류완 너무 격차가 벌어지는 진구세력(?)의 아리송한 등장 그리고 마녀1에서 보여주었던 중간 중간 초능력액션이라도 삽입을 했으...,8
김다미 팬이라 마녀1 5번정도 봤었는데 part2는 part3로 가는 중간 전개같은 느낌이네요. 1편과 전체적인 스토리는 비슷한듯 하지만 아쉬운 부분도 있었고 모든걸 part3에서 다 보여줄것 같다는 느낌입니다. ,8
솔직히 10점은 아니지만 평점 6점대는 좀 낮아서... 충분히 킬링타임용으로는 전혀 문제 없음 나름 잼있던데여. ,10
1편보다는 좀 약하지만 재밌게 잘 봤네요.    3편이 기다려지는군요. ,10
원피스 악마의열매가 생각나는 ㅋㅋ ,4
박훈정 ㅅ ㅂ 뭔일이 있어냐 개 OOO 영화를 만들었네 보는데 욕나오네 ㅅㅂ 어이가 없네 마녀1이랑 신세계 대혼는 다른 감독 아이냐  이정도면ㅋ 내시간 아깝다 ,2
쿵푸허슬과 소림축구를 오마주 한듯.. ,8
장난하나장난하나장난하나 ,2
후반부엔 계속 중국어만 들리더니 중국스런 영화가 됨 ,2
진화를 향한 욕망은 늘 새롭다.전투신이  더 리얼했으면 좋았을뻔 했지만 그럼에도 재밌다. ,8
여긴알바밖어없나 ㅠㅠ ,2
액션씬이 중국 영화같음 ㅜ;ㅜ ,6
돈아깝다 엄청 진찐.   어색 그자체 ,2
먼 내용인지?싸우는거 빼면 아무내용이 없음 ,4
우영우영우 생각나서 집중이 안디야... ,10
돈들여 썻을텐데 어두워서 보이지도 않고 너무 초월 되버린 액션 과 웃기지도 않고 어이없기만한 중간중간 엉뚱한 조크들 뿌리기만 하고 거두질 못하는 떡밥들... 그리고 어색한 영어 중국발음들.... 모든것이 최악 ,2
전작을 재미있게 봐서 그런가 너무기대를 했나보네요  3편을 기대해 봅니다 ,4
재밌는대?? 워낙 욕이 많아서 기대 안하고 봤는데 재밌고 3편 기대됨 ,10
블루레이 나오면 산다. 나한텐 명작이었음. ,10
마지막30분은 재밌는데 전체적으로 1이랑 스토리차이가 심함 조잡함 중국영화 느낌도 나고 3는 좀 재밌게 좀 해봐 ,6
전체적으로 반이상지나가야 재미가좀있네요 서사가너무길어요 3가기대되긴하네요 ,8
귀에 거슬리는 욕 좀 빼고 산만한 깡패무리들 빼고 그들만의 액션을 좀 더 보여줬다면 훨씬 좋았을 것 같다.제일 기대했던것이 후반에 펼쳐질 카타르시스를 느끼게 하는 액션이었는데 염력을 쓰니까 덜 한 느낌.그럼에도 불구...,6
김은빈 얼굴이 감동이야 ,10
개인적으로 진짜 재미있게 봤음3도 빨리 나왔으면.. ,10
마녀는 3부작인데 2는 중반부의 영화입니다. 중반부만 보고 재미없다고 판단하기는 일러요. 마녀3를 볼려면 2는 봐야할 영화입니다. 차라리 이런 긴스토리 영화는 넷플릭스로 나왔어야 대박났을텐데.. 난 마녀2 액션씬도 ...,10
마녀1을 재밌게 봐서 2도 기대를 하고 갔는데잡다한 인물이 너무 많았다고 생각합니다.그럼에도 끝맺음은 괜찮았다고 생각해서3가 기대되긴 하네요. ,6
전작을 알고 가는게 좋은 영화란 과연... ,7
,6
뭔가 지루함을 주는게 확실히 뒤에는 뭐가 있겠구나   알고봐서 그런지 뒤에도 아쉬움이 남지만 3은 기대할만 하겠군이란 느낌도 받아서 낫배드 ,7
1편에 이어 너무 재밌게 봤음. 3편도 기대중..! ,10
도입부에 버스는 신형인데 연기씬 테이프 90년대고연기자들 연기도 어설프고주인공이 말못하다가 갑자기 말하는 씬 개연성도 없고cg만 볼만 합니다. ,6
"전작보다 액션신은 좋으며, 스토리는 전작에 비해 몰입이 낮음. ",8
정신사나움...뜬금 외국어에 중국어에.액션은...날라다니다가 끝난거같고...저같은 느낌 느끼고 싶으시면 보는거 추천합니다 ,4
완다가 이길까요? 소녀(신시아)가 이길까요? ,6
앞으로 계속해서 나올 시리즈와 세계관이 무척 궁금합니다. 한국영화에서 이런 영화장르가 나온다는 점과 신인 배우들의 등장이 신선하고 보는 재미를 더해줍니다. ,10
"새로나온 인물들, 스토리랑 개연성이 좀 어수선하고 이해안됬던건 팩트하지만 액션신, 배우분들 연기는 최고였음.마녀3으로 가기위한 중간다리역할을 어느정도 해줄지 기대됨 ",9
액션이 화려해서 재밌음 난 넘 재밌게봄 근데 중간에 대사들이 좀 오글거리고 이종석이랑 몇몇 조연들 연기가 매우.. 거슬...ㅎㅎㅎㅎ 코믹요소를 넣기위해 억지로 몇군데 삽입은 했는데 ㅂㄹ안웃김 근데 영화자체는 스케일이...,9
욕만 없어도 참.... ,8
다른 건 몰라도 시간 가는 줄 몰랐다.난 재밌었다.. ,9
영화티켓 생긴 김에 봤는데 1편에 비해선 훨씬 재밌음 1편의 오글거림과 그뭔씹 연출들을 조금 정제해서 나온 느낌 아쉬운점은 야발이 너무 난무함ㅋㅋㅋ 캐릭터들 감정이 고조된 상황에선 어울렸는데 그냥 일상대사에서도 계속...,7
반중심리가 평점 1점은 깍아 먹은듯 하네요..친중적인 모습 1도 없이 그냥 소재만 활용하는거니불편함 없이 보시면 됩니다.평점 7.5~8.초반 까지는 충분한 영화라 개인적으로 생각합니다.재밌어요 ,10
"개봉하기만을 기다려온 마녀2,, 스토리가 약간 실망적이다~ 하지만, 액션을 나름 볼만함!! ",6
DC와 마블이 합작하여 고어영화를 만든듯한 느낌 ,7
1시간동안 뭔소린지 모르겠는 tmi남발해서 잘뻔함근데 마지막 30-40분 액션씬은 ㄹㅈㄷ 눈이 번쩍 떠짐 ,8
액션 퀄리티 새로운캐릭터 다좋은데 ㅠ결국 내용은 새로운 먼치킨마녀등장과 조금더 강해진 상해토우 등장 후 싸웠지만역시나 먼치킨.끝.이네요 ㅠ ,6
부족한 세계관의 정보와 알수없는 기관명들과 용어 거대한 비밀 조직 .등 국내에서 못봤던 시도한만큼 기대가 크고 앞으로 회수될 복선을 생각하면 더 궁금해진다 헌데 1편에 보여준 복선 회수 보다 새로 뿌려진 복선들이 너...,7
3편을위한 제물이 됬네 ,8
액션씬도 너무 좋았는데 다만 토우에서 누님? 역이 엄청포스있었는데 생각보다 너무 허무하게 죽고 ㅠ 마녀1의 떡밥들이 뭔가 회수가 안된게 아쉬웠어요 그래도 시간가는줄 모르고봤어요  3기대됩니당 ,8
이정도면 선방했다 스토리도 액션도 ,6
1편보다 예산이 많아져서 그런가 액션 비중이많아져서 그런가 스토리가 존나 난잡하네 ,6
"세계관은 확장, 스토리는 빈약, 후반부엔띠용~ ",8
이친구들은 왜 앤드게임에 개입하지않았나요??궁금합니다ㅎㅎ ,8
그냥 액션영화.. 그래도 2022에 본 영화중에는 그나마 볼만했음.. ,8
전 외국인이얘요..저의개인적생개인데요.딱 한마디  잼있음 액션은 굿좀 아쉬운점  주인공이 대사가적음바라고기대하는건3편인데  주인공대사가 많았으면좋켓어요그리고 1편에서나오는 구자윤친구처럼 수다떠는그런친구가 나오면 재미...,7
보지 않아서 8점 ,8
3편으로 가는 발판이라고 생각됨 배우들 연기는 좋았으나 불필요한 요소들이 약간씩 있어서 보는데 조금 아쉬웠음 액션신은 퀄리티가 더 좋아져서 3편이 기대됨 ,7
처음에 조금 지루하긴 했지만 마지막에 ,10
원펀맨에  타츠마키 실사판 입니다 그냥 애니로 보세요 ,4
애들 파워가 1탄에 비해 너무 세져서 느낌이 안남. 머랄까 토우들은 초사이어인 되기 전의 손오공이고 소녀는 초사이어인인 베지타 같음. 둘의 싸움은 의미가 없지...그리고 욕을 너무 많이 한다...듣기가 너무 거북하더...,7
아무생각없이보면 재미남 ,10
"한국 액션 영화 중 최고 잼있었는데.다만 욕을 꼭 그렇게 많이 섞어서 말할 필요는 없는 거 같다. 담배 못피우는 애가 담배피게 한다고나, 어색한 중국어로 얘기하게 하는 이런 디테일이 분위기 다 흐림.. ",8
스토리는 무난하다고 생각되는데 근데 액션이 너무 차가 날아 다니고 이러다보니 뭔가 1편에서 느껴진 리얼리즘이 사라진 느낌이라 아쉬웠어요. 3편이 나온다면 전부 슈퍼맨이 되어야할 듯. ,8
초반부는 좀 지루했는데 마지막 후반부에서 캐리함 영상미도 좋고 배우들 연기력도 ㄱㅊ은데 아쉬운점은 뭔가 쓸데없이 욕 써서 일부러 쎄보이는척하는게 보여서 좀 오글거렸음 1보단 덜한데 재밌긴재밌다 ,8
"신시아, 이종석을 비롯한 배우들의 연기와 매력있는 캐릭터가 감상포인트이긴 한데 쓸데없는 설정과 장면들이 너무 많음. 특히 조폭은 왜 등장시키는 거임?;; 흥행요소 넣으려고 너무 억지부리는듯; 그냥 연구자들이랑 신시아...",6
존나긴 퀄리티 높은 예고편미술은 끝내줬던거같음 ,6
한국영화냐 미국영화냐 중국영화냐 중국말하다 한국말하고 갑자기 무슨 어벤져스 나와블고 오글거려요 스토리 어거지 상황에대한 개연성 일도없어여 영화라지만;;;; 몰입도 이렇게 떨어지는영화 오랜만임 ㅜㅜ ,6
신시아가 능력적으로는 구자윤 보다 더 강하지만 갠적으로는 구자윤이 지는건 보고싶지않네요 상대를 깔보면서 아작내는 그 카리스마 액션 그게 진짜 마녀 액션이거든요 솔직히 마녀 2 보고 실망했음 주인공이 저게 머야 개노잼...,8
조금 난잡한 느낌이 있긴 했지만 재밌었습니다 ,10
,1
닥스보다 훠어어얼씬 재밌었음 ,8
호불호 갈릴듯한데 액션 몇몇이 중국갬성남 ,8
평점 8점 준 이유는 3편을 기대하기 때문.1편 김다미님이 맡은 캐릭터는 스토리를 끌고 나가는 힘이 있었는데 2편 신시아님은  배역자체가  초능력 쎈거 빼고는 임팩트 많이 약하고(이쁘고 귀여운건  인정).영화 처음부...,8
,2
너무 재밌고 마블영화보는 것같아서좋아요 ,10
아니 나만 엄청 재밌냐구… 신시아 신인 발굴 대박박ㅠ서은수 연기변신 진짜ㅠ 넘 멋졌는데 ,10
3편을 위한 징검다리 같네요 ,6
이미 엎어진 판에 다양한 재료들로 볶아 태울바엔 맨밥만으로도 충분히 맛있었다… ,4
지루함에 결말만 생각나는 영화군요시작과 끝을 욕으로 시작해서 욕으로 끝나는 영화 ,2
