Review,Rank
너무 좋았습니다 개인적으로 보헤미안 랩소디보다 더 감동적이었어요 꼭 보세요 감독의 뛰어난 연출과 배우들의 연기…앨비스라는 인물과 스타의 삶에 대해서도 생각해볼수 있어서 좋았어요!! ,10
모든 것이 완벽한 영화 그저 최고 걸작 마스터피스 ,10
솔직히 처음봤을때 배우가 별로  그렇게 비슷하지않았는데 보다보니까 엘비스프레슬리같음 연기 졸라잘함 ,10
과한 눈뽕 연출과 엘비스의 명곡들이 적절하게 비벼져 관객을 팬으로 만드는 영화.특히 스크린엑스 완전 추천 ,10
수퍼스타의 극명한 빛과 그림자 ,8
큰 기대 없이 봤지만 단편적으로만 들었던 엘비스의 일생을 최고의 영상미로 감상했습니다. ,7
퀸 같은 감동 기대하고 갔는데 아무대로 20대 초반인 저에게는 낯선 노래가 훨씬 많았습니다. 그래도 그 시대의 뮤지션을 만나고 숨은 이야기들을 보면서 몰입할 수 있었습니다. 남주인공 보는 재미가 있습니다. ,9
빙글 빙글 빙글 조금 과하지만 만족했어요~ 조금더 노래 부르는게 많았으면 하는 마음이 들어요 ,9
엘비스가 살아있었다면 이 영화를 자랑스러워 했겠지 ,10
엘비스 너무 감동이네요~~ ,8
영화다운 영화를 보는 즐거움 ,8
저런 탤런트를 가지고 사는 삶을 어떨까 ,10
주인공이 연기를 너무 잘함 색감과 연출도 보는 재미가 있음 ,10
예고편을 봤을때는 엘비스와 별로 닮지 않아 그냥 그럴 줄 알았은데 영화를 보는 내내 오스틴 버틀러가 엘비스의 열정을 그대로 보여주고 있음을 느꼈습니다. 보는 동안 신나면서도 애달픔을 느끼는 시간이었습니다. 정말 시간...,10
폭죽같았던 엘비스 프레슬리의 삶 ,6
"연출이 정말 별로였다. 흑인들 나오는 초반부엔재밌었으나 이후 지조없이 이랬다저랬다하는 엘비스가 매력없이 느껴졌고, 보는내내 보헤미안 랩소디가 정말 잘 만든 영화구나라고 다시 느꼈다.싱스트리트의 신선함도 보헤미안의 반...",2
퀸영화이후로 이렇게 잘 만든 전기영화 처음이었습니다 ,10
악마에게 순진하게 영혼을 판 엘비스 결말이 아쉽다 ,10
공연을 보는느낌..재미있어요 ,10
오스틴 버틀러의 접신한듯한 몸재간과 연기력! ,10
영화과에서 봐야 할 영화. 세시간 지루할 틈이 없다 ,10
별생각없이 보러갔다가 뭉클해져서 나오는 영화. 영상미와 연기 음악 모두 좋다. 극장에서 안보면 후회 할 영화. ,10
아이고.이리 좋은영화가 흥행을 못하다니..안타까워 죽겠네.나이들면서 딱히 보고싶은영화가 별로 없는데 예고편보고 뿅가서 날짜만 기다렸음.영화는 기대를 충족시켜줌.영상미 진짜 화려하고 신나고 연출 좋고 연기 좋고 노래 ...,9
영상이 화려하고 사운드도 신나서 좋았습니다 ,9
실제 엘비스를 보는거같은 오스틴 버틀러의 연기 ,10
"연기가 너무 좋았고, 엘비스 노래도 좋았어요 ",9
오스틴버틀러 엘비스가 살아돌아온거처럼 무대에서 멋졌어요 2년동안을 준비했다니 ㅡ어째든 엘비스팬으로서 사랑합니다 ,10
몰랐던 엘비스에 대해 알게된 영화한편의 콘서트 ,9
연기 최고다!마지막 실제 엘비스가 피아노 치던 장면에서 울컥!ㅠ ,10
음악 좋아하는 사람으로서 정말 강추합니다..보는 내내 연기에 놀라고 음악에 놀라고 너무 좋았어요 ,10
"근래 본 자전+뮤지컬 영화중엔 최고인듯!!엘비스가 살아서 돌아온 줄 알았다.. 이게 연기인지 자료영상인지 분간이 안갈정도!!쇼도 완벽 노래도 완벽 스토리도 엄청났다3시간동안 고구마주고, 음악으로 사이다 주는 영화 ㅋ...",10
영화 너무좋아요 다만 영화를오락으로만즐기는사람이라면비추입니다  하지만 음악영화좋아하고 엘비스노래를좋아하고엘비스를아는분들은꼭보세요!!영화가정말 미쳤어요 아...!!진짜 ,10
왜 흥행을 못했는지 이해가 안되지만 너무너무 감동적이고 재미있게 봤습니다 ,10
너무 마음아프지만 사랑하고 그리운 엘비스 ,10
너무나 마음이 아프네요~~완전감동입니다.. ,10
진짜 찡한 인생명작 !! ,10
엘비스를 열심히 연기하고 노래까지 직접 부른 남자 주인공의 퍼포먼스가 최고 감동이었음.  간만에 시간 가는 줄 모르게 본 영화. 강추합니다. ,10
세계  대중가요사의  탑싱어인 엘비스 프레슬리의  인생을 영화를 통해 친절하게 알 수 있다는 것은 역시나  영화가 갖는 대단한  매력이다.  영화를 보는 내내 그의 매력적인 음성과  함께 삶에 대해 많은 것을 생각하...,10
와 엘비스가 어떤 사람인지 이제 알았네요. 연출 ost 흥미진진합니다. 2시간이 그냥 후딱 갔네요! ,10
엘비스 프레슬리가 사망한 때가 1977년이네요   내가 초등학교 2학년때인데   이번에 영화 보면서 알았습니다   젊은 시절의 엘비스만 방송에서 보았는데   40세 넘어서도 활동했다는 사실도 영화 보면서 알았습니다 ...,10
기대 없이 봤는데 생각보다 좋드라.. ,8
연기 만점!노래만점! ,10
카메라를 너무 회전 시켜 지치기도 하지만 엘비스란 사람의 인생을 제대로 볼 수 있다. ,7
,9
꼭 보세요. 정말. 후회 안 합니다. ,10
엘비스프레슬리라는가수을잘몰랐어는데영화보며 록엔롤 어떻게 만들어졌는지상세하게 설명해줘서 이해돼고 대단한가수인걸알았어요 ,10
너무 좋았어요 감정이 여운이 보고나서도 남는 영화예요 오랫만에 심장이 뛰었네요 ,10
진짜 꼭 보세요 강력 추천합니다 인생영화입니다 꼭 영화관에서 보세요 저는 n차 관람 예정입니다.  대박 났으면 간절히 바랍니다 ,10
정말 시간이 순삭입니다. 인생무비네요 ,10
화려하게만 기억했던 앨비스의 진실을 만난 전기 영화.그의 아픔이 절절히 다가와서 엔딩 크레딧 올라간 뒤에도 자리에서 일어설 수가 없었다.맘찢..   나만 그런거 아닌듯 조조상영관 옆에 사람들도 한참을 앉아있었다. ,8
여고시절 넘나도 좋아했던 아직도  엘비스 꿈을 꾸고있는  열혈팬 마음으로 영화를 보러갔다.쫌 섭섭 ㅡ빛나던 시절 엘비스의 영상자료는 볼 수 없었고 엘비스를향한 감성적인 내 소녀시절  귀환도 할수 없었다단지 좋아하던 ...,8
멤피스 남자는 호락호락하지 않다. ,9
바즈루어만 감독의 화려한 영상미와 오스틴버틀러의 앨비스신 들린 것 같은 미친 연기력이 만난 영화. ,10
연기 진짜 잘해요 몸도잘써서 보는 맛이있음 거기다 연출이라 영상 예뻐서 눈이 즐거움 일단 ,9
엘비스 최고 ,10
오스틴이 연기하는 엘비스에게 푹 빠져버렸다. 엘비스의 명곡도 알 수 있어서 만족! ,9
엘비스를 모욕하는 영화. 뭔가 찐따스런 말투와 마마보이에 매니저한테 끌려다니는 연출.  보헤미안 랩소디의 소속사와 싸우고 매니저 짜르고 진짜 자유를 노래한 머큐리와 달리 질질 끌려다니는 엘비스가 전혀 자유와 반항의 ...,2
음악과 잘 어울리면서 재미있음 ,8
"덧없이 아름답고 황홀한 순간, 무대 위 광기와 희열 등은 잘 잡았는데 그 이면의 서사는 겉핥기 식으로 넘어가 좀 아쉽네요. 하지만 엘비스 주인공 연기가 더할 나위 없이 매력적이었어요. ",8
"배우들의 몰입도 높은 연기력으로 눈을 뗄 수 없었다. 긴 러닝타임인만큼 편하게 즐기고 싶다면 리클라이너 좌석이 있는 상영관으로, 노래를 온전히 즐기고 싶다 돌비 상영관으로, 콘서트 장면을 크게 보고 싶다면 IMAX로...",8
"긴 러닝타임, 현실적이라 답답할 수 있는 스토리 때문레 보기를 망설였는데 극장에서 보길 잘했다. 배우가 신들린듯 연기한 공연들을 즐기다 아쉬워하며 극장에섶나왔다. 불꽃놀이 같은 영화 ",10
지루하지 않고 시간 가는 줄 모르게 즐겁게 잘 봤습니다. ,10
엘비스의 곡중 can't help falling in love를 좋아하는데 영화로 엘비스의 인생을 알게되어 좋았고 그의 매력을 다시한번 느끼게 되네요. 개인적으로 오스틴 버틀러도 연기 좋았고  '언체인...,9
영화관에서 보는걸 추천합니다. 영화가 진짜 화려함. 포스터보다도 더 ,8
좋은 음악과 추억 좋은 영화입니다 ,10
잘 만든 영화느낌 풍겨요 ,8
,10
연기좋고스토리좋고노래좋고대박 ,10
"가슴이 벅차오른다! 땀도, 눈물도 흘러내린다... ",10
진짜 감동저규ㅠ 엘비스 불쌍해 어휴 영화 넘 좋아요!!! ,10
"한편의 뮤지컬같은 영화, 엘비스의 시대를 간접적으로 느껴본 시간. ",10
어질어질하다.. 진짜 너무 좋아서 오래오래 돌려보고 싶은 영화 ,10
이런 영화야말로 웰메이드 난해할 수 있는 예술영화적 감성이 아닐지...인간으로선 결함도많았지만시대를 앞서가 외로웠던 탑스타그는 언제나 팬이 먼저였다본투비스타 그러나 외롭고 고독했고 신실했던 그를 추모하며 ,10
엘비스팬이라서 이 영화를 기다렸다. 매니저의 욕심만 없었더라면 일찍 떠나지 않았을지도... 감독과 배우들에게 고맙다. 영화를 만들어 추억을 만날수있어서~다시 보러갈 것이다. ,10
,10
지루했음 엘비스 연기에 한계가 있음 일단 춤도 어설프게 다리 흔드는 단순함 반복 음악도 저작귄 문제인지 뭔지 엉뚱한 흑인음악만 나오고 주옥같은 명곡은 별로 스토리도 산만하고 집중하기 어려웠음 댓글보고 본건데 댓글 평...,4
'그'의 시대를 경험해보지 못했지만 '그'를 설명하기엔 충분했던 영화였다 ,8
엘비스 연기도 실감나게 잘하고 재밌었어요. 연출도 독특하고 좋습니다. 노래도 굿굿 ,9
보러가야지!기대가됩니다 ,10
동메달~ 토요일에 보러 가야지! 톰 행크스 연기 정말 좋아하고 기대됩니다! ,10
1등~~~~오늘 바로 보러 가야지 ,10
화려하지만 화려하지 않은 엘비스의 인생을 보다 ,10
초반부의 흥미진진함과 후반부의 여운.. ,7
아쉬운 부분이 없지는 않지만 긴 러닝타임인데도 스토리의 흡인력이 있고 배우 연기가 좋다 ,9
엘비스에게 매료되었다 ,9
오스틴 굿굿 ,9
"제발보세요. n차 관람중이고, 이번주 토요일에 또보러갈예정.제발 상영관좀 늘려주세요! 너무너무 재밌고 앨비스 안쓰럽고 짠함. 완전 반해버림. 이거 본이후로 계속 ost무한반복 듣는중. ",10
"상영관 좀 늘려주세요ㅠㅠㅠ 소리가 나올 정도로 영화관에서 봐야 하는 영화였어요. 연기도 잘하고, 엘비스 트레이드 마크로 웃긴 사람인 줄만 알았는데 왜 슈퍼스타였는지 알게됐어요. ",10
안 보면 후회했을 듯!엘비스 프레슬리를 모르는 사람이 봐도 연출과 음악이 훌륭했던 영화다ㅎ ,10
잘 몰랐던 엘비스에 대해 알게 돼서 좋았어요 ,7
5차관람. 제발 극장에서 보세요. ,10
멋집니다!! 배우. 음악. 스토리. 감동! ,10
막 사람을 홀린다 ,7
"감미로운 목소리 최고의 노래실력, 무대장악력, 제스처 그가 왜 우주 대슈퍼스타인지 제대로 느끼고 왔습니다. 사람을 잘 만났으면 오랫동안 그의 무대를 볼 수 있었을텐데 안타까운 마음도 드네요. 엘비스와 매니저의 연기도...",10
진짜 프로 중의 프로. 엘비스 프레슬리. ,10
"로커빌리 음악을 하는 뮤지션 입장에서 뿐만아니라, 한 사람으로서의 엘비스에 대한 음악과 팬의 사랑에 감동 받았습니다. 너무 좋은 영화였습니다. 킹 오브 락앤롤, 영원할 것 입니다. ",10
와… 진짜 여운이 너무 오래 가는… 엘비스에 대해 잘 몰랐는데 정말 간만에 덕질하고 싶어집니다.파주 명필름영화관에서 봤는데 사운드가 후ㄷㄷ 미쳤어요 ! 이 영화 본 이후로 아무 것도 집중이 안되고 그저 엘비스만 생각...,10
남자주인공의 연기가 너무 완벽했고 엘비스의 멋진 음악을 들을수 있어서 좋았습니다. 상영관 좀 늘려주세요! ,10
엘비스역을 한 오스틴버틀러의 연기가 압권이다 한시대의 아이콘의 열정을 연기로 보여준다는게 신기하고 대단했다 영화의 연출과 음악 또한 감상할 포인트 ,10
시대를 앞서나간 엘비스시대 저항의 아이콘 엘비스 ,8
엘비스 프레슬리와 이 영화를 만든 모든 이들에게 찬사를 보냅니다 ,10
미국인들이 사랑하는 돌아오자 않을 50년대와 엘비스를 그린 영화. ,10
엘비스의 역을 너무 신들린연기를 보여준 오스틴버틀러에게 찬사를보내고 전무후무한 위대한 왕중의왕인 엘비스를 보고 그의노래를 들으니 옛날의 열정이 되살아나며 벅찬 감동을 받았다 ,10
,9
오스틴 버틀러가 보여주는 너무나도 생생한 연기는 엘비스의 춤과 노래를 넘어선 열정 그 자체! ,9
엘비스의 삶과 고뇌를 엿볼 수 있었던 영화.  OST는 말할 것도 없고  오스틴 버틀러가  그냥 엘비스로 보이는 마법을 보여준 영화.  왜  우리는  슈퍼스타를 그렇게 보내고 뒤늦게 후회하는지... ,10
수많은 엘비스전기 영화를 봤지만..베스트 오브 베스트..4번봤지만 또 보고싶음..근데 상영관이 너무 작아요~~ ,10
엄청나게 속도감있고 스타일리쉬한  이미지 광고와 뮤비를 몰아서 본 느낌 엘비스에 대해 마음이 많이 아팠음그동안 엘비스를 너무 몰랐었음 ,10
부모님 모시고 영화보고 왔습니다. 엘비스의 삶을 좀더 집중적으로 스토리를 진행해서 좋았습니다. 상영관이 너무 빨리 내린게 아쉽네요 ,10
무조건 영화관. 영상 좋고 사운드 필수이기 때문. 엘비스 너무 섹시하고 음악에 신들릴뻔. 그노무 대령 땜에 스트레스로 심장마비 걸리는줄. 이 영화의 엘비스로 기억되길 바란다. 간만에 수작. ,10
엘비스의 시대에 살아보질 않아서 그렇게 애절한 팬은 아니지만 영화를 보면서 점점 빠져들었고 다음장면의 기대감은 점점 높았다 그의 팬들은 이미 환갑을 넘겼을테고 반 쯤 텅텅빈 영화관은 간혹보이는 젊은 노인들의 초롱초롱...,9
오스틴 버틀러는 엘비스 그 자체였습니다... 영화관에서 꼭 봐야할 영화. ,10
노래가 있으니 최소 평타 ,7
재밌어요 ,8
진짜 너무 좋았던 영화. 음악은 물론이거나와 연기도 좋고 정말 재밌게 보고왔다. ,8
60~70년대의 엘비스 프레슬리를 엿볼 수 있었던 황홀한 시간! 오스틴 버틀러의 열연이 인상적이었다. ,9
가수로써의 화려함 뒤에 숨겨진 인간 엘비스를 보았다 ,10
올해의 미친 영화… 엘비스만 있으면 흠뻑쇼도 필요없다… 음악영화중에 제일 재밌음 ,10
꽤 긴 영화임에도 관객들 집중력이 엄청났던 영화..!엘비스를 잘 모르는 어린 나이인데도 익숙했던 노래도 많고 엘비스에 대한 의외의 면들을 많이 발견할 수 있었던 영화예요! 추천합니다!! ,10
"싱크로율 99%의  오스틴 버틀러의 연기,  연기가 아니라 엘비스가 되었다.  영화한편 보러갔다가  음악공연 100회를 축약해서 듣고 나온 기분이다.  꼭 보길 바란다.  엘비스 프레슬리를 아는 이라면  꼭 봐라. ...",10
엘비스를 다시 다른 각도로 볼 수 있어서 좋았어요 ,9
"2시간40분이 지루하지 않은 영화였다. 중간중간 언급되는 인종분리와 킹목사 및 로버트 케네디 암살, 히피문화의 반동 등 장면은 시대극으로서도 괜찮았던 듯 ",10
상영관 왜 이리 없나요? ,10
Long live the King ,10
"엘비스 프레슬리의 안타까운 이야기를 알게 되고, 보석처럼 빛나는 오스틴 버틀러의 매력적인 연기에 반하게 되는 영화 ",10
한 사람이 뿜는 빛이 밝을수록 그 사람이 가진 슬픔은 더욱 슬퍼진다 ,7
너무 재밌게 잘 봤어요 ,10
주인공 배우는 그대로해서 보헤미안 랩소디 감독이 엘비스 전기영화 다시 만들어줬으면... ,6
오랜만에  영화보다가 펑펑 울었음  감동~감동 ,10
진짜 톰행크스 연기 ㅠㅠ 개악덕사장 미쳐따 ,10
연출 연기 최고. 가슴이 벅차네요 ,10
바즈형의 화려한 연출. 배우들의 찐한 연기. 세계최고의 수퍼스타를 느끼고왔다. 꼭들 보시길~!! ,10
영화가 감정없이 산만하게 흘러가서 집중도가 떨어짐... 차라리 한곡한곡을 살렸으면 음악이라도 듣고 감정을 살려서 엘비스시점의 영화였다면 감동이라도 있었을텐데. 산만한 전개와 연출이 아쉬움... 엘비는 죽어서도 매니져...,6
오스틴 버틀러의 무대 씬들은 정말 소름돋는다 ,7
귀가 호강하는 영화 최고 ,10
"마지막까지 엘비스를 영화에 담기위해 노력한 부분이 명확하고 정말 진행컨셉, 엘비스의 공연 영상미는 정말 현장에 있는 기분이였습니다. 노래는 하나같이 루즈하지 않고 트렌디한 노래도 엘비스 분위기에 맞게 넣고 아주 완벽...",10
"감독이 인물을 정말로 집요하게 파고들었고, 배우는 감독의 요구 그 이상을 연기했고, 음악과 영상은 풍성하게 스크린을 감싸안았다.. 나는 2시간 반 동안 미국 예술의 힘에 무릎을 꿇을 수 밖에 없었다.. 정말 즐겁게 ...",10
,10
음악영화를 좋아하는사람이라면  보헤미안랩소디를 다시보는게 맞을듯.  감동도 전율도 없었다  그냥 가수 앨비스의 시작과 끝 ,6
잘 만든 영화. 엘비스의 감정에 공감이 많이 갔다 ,9
음악만 어렴풋이 들어본 적이 있을 뿐 전설적인 음악인이라는 그의 영상을 본 적은 없었는데 영화를 본후 유투브를 통해 볼 수 있을지 검색해보고 싶은 맘이 글뚝이네요지금 들어도 깊은 저음과 리듬감 퍼포먼스는 최고네요.시...,10
,10
음악도 좋고 연기도 너무 잘했고 감동적이었어요 . 적극 추천합니다. ,10
엘비스 멋짐 대폭발 ,8
굿ㅜㅜ개멋져..뭐든 한가지에 열중하는사람이 진짜멋지다는걸 또깨닫는다 ,10
영화 좋은데 관객이 적은게 너무 안타깝다 단순한 음악영화가 아니다문화가 가지는 상징성과 정체성을 영화는 이야기 하고 있다 최고의 영화다 ,10
"영화를 보기 이전 엘비스에 대해 많이 알지 못하였는데, 감상 후 화려함 뒤에 감춰졌던 엘비스의 인간적인 고뇌에 공감할 수 있었으며 좀 더 엘비스와 가까와진 느낌이 들었습니다. ",10
엘비스 배우 연기 너무 좋았어요~ ,10
엘비스에대해 많이 알수있어서 재미있었습니다! 화면에 기교를 과하게 부린듯 ,8
"지역 라디오의 작은 무대에 서게 된 19살 엘비스는 어디서도 본 적 없는 몸짓과 퍼포먼스로 무대를 압도하고, 그에게 매료된 관객들에게 뜨거운 환호성을 받는다. 톰 파커는 엘비스에게 스타로 만들어주겠다고 약속하며 함께...",10
연기 영상미 모두 정말 훌륭했어요 ,10
한동안 엘비스에 갇혀살거같네요 ,10
보헤미안 랩소디 보다 훨씬 즐겁게 봤습니다 시간가는줄 몰랐네요 위인 엘비스! ,10
영화보는내내 떨림.조마조마.. 2시간40분언제지났는지 몰랑^^ ,10
엘비스의 인생을 엿볼 수 있는 흔치않은 기회미국의 슈퍼스타의 삶과 그의 콘서트에 0.1 발자국 정도 가까워진 기분 ,10
화려한 팝의 황제의 모습 뒤에 숨겨진 쓸쓸한 인간 엘비스의 모습을 볼 수 있습니다. 음악이 매우 좋네요. ,10
,10
감동 그 자체. Elvis forever ~~!!! ,10
,10
,10
약간 런닝타임이 긴 것 빼면 괜찮았음 ,8
굳.. 탑스타의 인생을 대신 살아본 느낌 ,10
마지막 실존인물 사진 나올 때에 오는 감동은 말 못한다 ,10
뭘 느낄새도 없이 영화전개가 너무 빠르고 중구난방인 느낌... 보헤미안 랩소디 기대하시면 실망하실듯 ,8
진짜 평점 처음 남겨봐요유명한 사람인거 알고 봤지만 진짜 너무 멋있어요 실제 엘비스도 연기하신 엘비스도 너무 감동이예요퀸 봤을때도 감동이었지만 엘비스는 진짜 너무 섹시하고 멋있고 여러가지 생각이 들게하는 영화ㅠ꼭 보...,10
주연 오스틴 세쿠시해요 ,10
오스틴 배우를 좋아해서 보고 왔다... 내가 기억하는 오스틴은 샨나라의 요정(?)이었는데 여기서는 엘비스 그 자체였다.... 미국에서는 엘비스가 1위던데 역시 한국에서도 엘비스가 레전드임에도 불구하고 아는 사람이 잘...,10
"영상미가 화려해서 눈을 뗄 수가 없었고, 오스틴 버틀러라는 배우의 새로운 발견이네요. 엘비스 프레슬리 노래가 이렇게나 좋은줄은 또 처음 알았습니다...마지막가서는 좀 울컥하기까지 했어요ㅠㅠ재미와 감동 모두 훌륭한 영...",10
엘비스플레슬리.  다시 위대한가수를기릴수있어서 좋았네요 진짜.. 강추....  이건 돌비극장에서 보세요 ,10
,10
"야만의 시대, 스타는 이용되고 소모되다 파괴된다. 그토록 길고 질긴 가스라이팅의 과정을보는 건 조금은 고통스러웠다. 엘비스의 저항정신과 음악에 대한 사랑을 발견한 건 좋았지만 긴 러닝 타임은 아쉬웠다. ",8
"탄탄한구성, 멋진 음악 ",10
몇 일째 엘비스의 매력에 헤어나오지 못하는 중오스틴 버틀러의 연기는 정말.. 최고다 ,10
엘비스를 이해할수 있었다 ,10
이거시 바로 엘비스ㄷr.... ,10
돌비시네마에서 보고 싶은데 별로 없네요 좋은 음악영화 추천합니다. 엘비스가 어떤사람인지 대략 찾아보고 가시면 스토리 이해가 더 잘될듯 ,10
"엘비스 프레슬리, 마이클 잭슨, 에이미 와인하우스 ...  요절한 대중음악의 전설들 !그 지친 영혼들이 저세상에서는 편히 쉬시길 ",10
정말 재밌었음 엘비스의 인생을 잘표현한 영화임 탑건이후로 재밌는 영화였음 ,10
영상미도 좋고 노래도 좋고 또보러갈거임 ,10
그의삶을 나타낸 영화로서 좋았습니다 ,10
오스틴 버틀러가엘비스 했네톰형님연기  킹소름 ,10
감동도 있고 노래들도 좋아서 최고였어요! ,10
159분이 순삭. 정말 159분의 뮤비를 보고 온 느낌. 왜 엘비스를 king of rock & roll 이라고 하는지….. ,10
주인공 너무 멋져요!엘비스를 잘몰랐지만 그시대의 짱이네요 ,10
엘비스의 목소리가 지금까지귀에 맴돕니다. 최고의영화 다시보고싶습니다 ,10
재밌네요. 길지만... ,10
어쩌면 잊고 있었던 어린시절의 우상..엘비스를  다시 기억하게 됐네요 꼭 보세요  재미있습니다 ,10
가슴이 먹먹해지고.. 그리워지는 영화! 퀸영화 이후 큰 감동! ,10
,10
,10
엘비스 매니저가 50% 떼먹었다는데 진정한 아이돌 매니저 먼트 의 시작 ,10
영화 보는동안 행복하다는 느낌은 오랜만입니다. ,10
정통블루스와 엘비스의 락앤롤 멋지게봤습니다 ,9
,10
톰행크스 오스틴버틀러 싱크로율 쩔었고 둘다 연기좋았다 그리고 착한역만 하던 톰행크스의 악역이라고해야할까 너무 낯설었지만 너무 잘했다 그리고 오스틴버틀러의 엘비스 연기 너무좋았다 ,10
엘비스를 기억하는 사람에게 주는 최고의 퍼포먼스 ,10
영화관을 가득 채우는 풍성한 음악과 배우의 미친 퍼포먼스 ,9
엘비스를 연기한 배우 연기 너무 잘해서 너무 재밌었어요 ,10
진짜 잘 만들었다 ㅠ톰 행크스의 사악한연기도 좋고몸털때 같이 털고있음ㅋㅋ지루하지 않은 연출도 훌륭~ ,10
"그저 이름만 아는 가수였는데, 정말 멋진 가수네요. 재미있게 봤어요. ",9
와씨 흑인 쏘울 너무 좋다 ,10
"스토리 전개의 속도감으로 2시간 40분이 전혀 지루하지 않았습니다. 스타덤과 명성, 돈에 대해 다시 한번 생각해 보게 되는, 신나면서도 감동적인 영화였어요. ",10
오늘 오전 10시 영화.띵작. 그 자체여운이 안 가신다.알바가 아니라. 진짜로. ,10
그렇게 많은 사랑을 받은 엘비스도 사랑을 더 갈구했구나… 세상에 단 한 사람이라고 불렸던 사람도 저렇게 힘들었구나.. 위로 받을수 있습니다. 꼭 보세요. ,9
"상영 3시간이라는게 지루할수 없을만큼, 콘서트 현장에 온듯했습니다. ",10
보고  또 보러 갑니다~또봐도 후회 없을 듯 합니다. ,10
엘비스의 노래를 좋아하는 한사람의 팬으로 주연과 조연의 연기에 흠뻑 빠졌던 시간이었습니다. ,10
엘비스…안쓰럽다 ㅜㅜ 진정한 소울 뮤지션 영원한 엘비스! ,10
상영관에 적어 너무 안타까운 영화ㅜㅜ전기영화에 가깝지만 뽕차는 음악도 많이 나오고 무엇보다 배우들의 훌륭한 연기와 화려한 연출이 매우 인상적이었습니다. 강추! ,10
심야로 봤다  너무 재밌어서 충격받았네요. 연출과 배우연기 흠잡을데 없습니다 ,10
그때 몰라줘서 미안~   엘비스 ,10
뉴엘비스에서 올드엘비스로 돌아갈 때부터 대존잼 카타르시스. 사실 여자팬들이 엘비스 공연 보고 팬티 던질 때부터 흥미진진. 엘비스의 삶이 너무 비극적이라서 슬펐음 ㅠㅜ 아마도 주말 내내 엘비스 노래를 듣지 않을까 싶네...,10
엘비스를 모르던 사람들도 이 영화를 보면 그에게 빠져들것이다.  엘비스의 시대를 보는 것만으로도 가슴이 뭉클하다. ,10
씬 하나마다 공들인 연출이 수작인 작품. 전설의 가수 엘비스의 음악은 너무도 감동이었습니다 집중하느라 한시도 눈을 뗄 수가 없었네요 강추합니다! ,10
그 시절 사람이 아니라도 느낄 수 있는 바이브 ,10
엘비스를 잘 모르고 봐도 재밋음 ,10
연기부터 연출까지 엘비스의 분위기와 느낌을 그대로 보여주는 영화!!! 여운이 길게 남았음!! ,10
너무 멋진영화..엘비스를 생각하면서 눈물이 .. ,10
"비단 엘비스 한 사람의 일대기로만 볼 수 없는, 오늘날에도 통용되는,  끝내 마모시켜 스러지게 만든 불합리하고 부조리한 시스템과 당대 시대상 ""하기 힘든 얘기는 음악으로 했던"" 저항의 의식, 내면의 외...",10
,10
최고다.. 다른 말이 필요한가? ,10
중간에 지루하다고 해서 걱정했는데 저는 정말 재미있게 봤어요 전부 필요한 내용이라고 생각했고 오히려 엘비스 프레슬리라는 사람의 삶을 축약해 본 것 같아서 즐거웠습니다 노래가 나올 때마다 전율이 느껴지고 만감이 교차했...,10
한번 더 보고싶은 감동적인 영화 ,10
이런걸 영화관에서 봐야지 ,10
후반에 힘이 좀 빠지지만 아주재미있어요 ,8
바즈 루어만 엘비스 ,7
"엘비스의 오랜 팬으로서 먼저 감독님과 배우분들께 2년여동안 고생하고 멋진 작품을 만들어 주신 것에 감사하고 싶어요 엘비스를 이해하고 만든 영화라서 볼만하고 당시의 엘비스의 노래와 춤, 무대를 그대로 재현해서 더 멋진...",10
엘비스 프레슬리에 대해서 알 수 있었고 음악도 연출도 화려했다. ,8
너무 엘비스의 일생에만 집중하다보니노래에 대한 감동이 적다.엘비스의 곡들이 어떻게 만들어졌는지에대한내용이 너무 부족함.보헤미안랩소디 만큼의 감동이 없음. ,6
반박불가 역대 최고의 아이돌 ,10
이런 노래들만 나온다면 기독교로 개종하고싶다 ,10
재밌는영화 사운드가좋음 ,10
아버지의 무능함과 어머니의 빈자리가 너무 큰게느껴졌던 영화 ㅠ ,8
보세요보세요 꼭보세요 ,10
굿 다들 많이 보세요 재미있음 ,10
음악 연기 스토리 다 좋아요 ,10
다 필요없다~ Austin!! 엘비스 살아 돌아온줄~ 너무 멋있어서 소리지를 뻔했음:) Dolby Atmos Cinema 추천합니다 ,10
Screenx 로 봤는데 영화미술부터 음악 연기까지 아주 끝내주네요 러닝타임 길어서 강약조절하는 부분이 있는데 아주 몰입하면서 봤네요 굿굿 ,10
,10
3시간에 가까운 런닝타임에도 한시도 지루하지 않은 화려한 연출과 혼신을 다한 연기 ,10
울었어요…. 마음 아파 ,10
아니 사람들 이거 왜 안 봐ㅠㅠ 홍보가 안 됐나 요즘 본 영화 중 제일 좋았음 ,10
,10
엘비스 일대기  신나게 머리흔들면서 보게 되는 영화 ,10
"캐릭터 섹시해요 ㅋ 시간가는줄 모르고 봤어요 또 보고 싶어요,, 영화보면 꼭 몇분은 자게되는데 안 잤어요 거의 3시간하는 영화니 좀 더 의자가 넓고 편한곳에서 보시길 권장합니다 내일 또 볼까나.. ",10
엘비스 프레슬리 전기영화를 이토록 화려하게 만들어주다니 ,7
재밌네요. 요즘 개봉하는 영화들 다 재미있네요.  행복 ,10
,10
